product_id,product_category_name,units_sold,total_revenue,average_price
PROD_002009,electronics,33,43534.630000000005,1319.2312121212124
PROD_000068,office,33,43519.740000000005,1318.7800000000002
PROD_002907,office,32,43499.11000000001,1359.3471875000002
PROD_001181,office,32,43491.62,1359.113125
PROD_001141,fashion,33,43466.8,1317.1757575757576
PROD_001063,fashion,31,43461.420000000006,1401.981290322581
PROD_001958,automotive,32,43448.92,1357.77875
PROD_002195,garden,34,43445.030000000006,1277.795
PROD_000038,beauty,30,43441.45999999999,1448.0486666666663
PROD_002810,music,30,43404.19,1446.8063333333334
PROD_000922,fashion,34,43369.29000000001,1275.5673529411768
PROD_000334,furniture,34,43366.63999999999,1275.4894117647057
PROD_001729,furniture,36,43363.85999999999,1204.5516666666665
PROD_001950,books,31,43361.65000000001,1398.7629032258067
PROD_002050,garden,33,43347.62000000001,1313.5642424242428
PROD_002339,beauty,35,43345.77000000001,1238.4505714285717
PROD_000795,garden,30,43339.84,1444.6613333333332
PROD_000866,computers,31,43311.619999999995,1397.1490322580644
PROD_000485,computers,36,43296.119999999995,1202.6699999999998
PROD_001421,home_appliances,37,43289.26000000002,1169.9800000000005
PROD_002762,automotive,34,43288.74,1273.1982352941177
PROD_001721,office,34,43269.42999999999,1272.6302941176468
PROD_002014,office,33,43267.95,1311.1499999999999
PROD_002536,electronics,34,43266.82000000001,1272.5535294117649
PROD_001398,home_appliances,35,43261.969999999994,1236.0562857142857
PROD_001505,automotive,36,43236.60999999999,1201.0169444444443
PROD_000265,sports,34,43232.47,1271.5432352941177
PROD_002707,electronics,33,43227.54,1309.9254545454546
PROD_001138,fashion,34,43223.49,1271.2791176470587
PROD_000001,music,31,43216.19000000001,1394.0706451612907
PROD_002921,books,28,43205.96000000001,1543.0700000000002
PROD_001218,health,35,43195.59999999999,1234.1599999999999
PROD_001165,food,37,43173.28999999999,1166.8456756756755
PROD_001724,food,33,43169.200000000004,1308.1575757575758
PROD_001787,music,33,43163.23,1307.9766666666667
PROD_000624,health,34,43155.85999999999,1269.2899999999997
PROD_001543,food,32,43141.26,1348.164375
PROD_002530,computers,32,43138.06,1348.064375
PROD_000181,health,29,43128.27,1487.1817241379308
PROD_000071,computers,28,43127.08,1540.2528571428572
PROD_001918,electronics,40,43120.96,1078.024
PROD_001686,computers,30,43118.439999999995,1437.2813333333331
PROD_000791,beauty,33,43111.64000000001,1306.4133333333336
PROD_000481,toys,30,43097.07,1436.569
PROD_001054,automotive,32,43089.52,1346.5475
PROD_002276,beauty,33,43086.75,1305.659090909091
PROD_002969,furniture,31,43081.83999999999,1389.736774193548
PROD_001648,home_appliances,36,43074.710000000014,1196.5197222222225
PROD_000336,office,33,43064.270000000004,1304.9778787878788
PROD_000450,toys,33,43055.659999999996,1304.7169696969695
PROD_002133,garden,28,43021.729999999996,1536.490357142857
PROD_002431,toys,33,43008.88999999999,1303.2996969696967
PROD_001814,computers,24,43005.98999999999,1791.9162499999995
PROD_002661,food,35,43003.479999999996,1228.6708571428571
PROD_000168,food,28,43001.83,1535.779642857143
PROD_000077,garden,38,42981.61,1131.095
PROD_002685,toys,37,42958.37999999999,1161.037297297297
PROD_001622,office,27,42954.24,1590.8977777777777
PROD_000061,toys,33,42944.98,1301.3630303030304
PROD_001193,music,32,42914.450000000004,1341.0765625000001
PROD_001386,office,34,42906.14,1261.945294117647
PROD_002433,music,33,42904.46000000001,1300.1351515151516
PROD_001047,toys,29,42885.360000000015,1478.80551724138
PROD_000091,books,33,42884.25,1299.5227272727273
PROD_002327,automotive,33,42869.72999999999,1299.082727272727
PROD_001010,home_appliances,36,42865.6,1190.711111111111
PROD_000947,sports,34,42856.16,1260.475294117647
PROD_002872,music,32,42840.899999999994,1338.7781249999998
PROD_002941,computers,31,42836.58000000001,1381.825161290323
PROD_000508,home_appliances,30,42820.13999999999,1427.3379999999997
PROD_001090,toys,32,42804.42,1337.638125
PROD_002370,books,33,42801.66000000001,1297.0200000000004
PROD_000078,toys,36,42796.6,1188.7944444444445
PROD_002490,fashion,36,42794.61000000001,1188.739166666667
PROD_000903,sports,35,42751.950000000004,1221.4842857142858
PROD_002606,automotive,32,42746.26000000001,1335.8206250000003
PROD_002879,furniture,34,42742.06,1257.1194117647058
PROD_001374,automotive,32,42726.03,1335.1884375
PROD_001851,books,30,42715.53,1423.8509999999999
PROD_001718,home_appliances,33,42715.039999999986,1294.3951515151512
PROD_002675,computers,31,42658.54,1376.081935483871
PROD_001444,electronics,32,42653.49,1332.9215625
PROD_002079,furniture,31,42653.29,1375.9125806451614
PROD_000112,automotive,32,42639.89999999999,1332.4968749999996
PROD_001855,home_appliances,33,42632.18,1291.8842424242425
PROD_001272,books,31,42626.39999999999,1375.045161290322
PROD_000863,books,32,42624.119999999995,1332.0037499999999
PROD_001302,beauty,29,42613.9,1469.4448275862069
PROD_001285,electronics,38,42610.04000000001,1121.3168421052633
PROD_001791,sports,34,42608.179999999986,1253.181764705882
PROD_000672,food,32,42607.659999999996,1331.4893749999999
PROD_001901,books,33,42596.99999999999,1290.8181818181815
PROD_002439,computers,32,42593.06999999999,1331.0334374999998
PROD_001372,beauty,36,42586.73,1182.9647222222222
PROD_000402,beauty,34,42580.270000000004,1252.3608823529412
PROD_001237,food,33,42580.25000000001,1290.3106060606062
PROD_001615,sports,29,42562.649999999994,1467.6775862068964
PROD_001475,music,32,42560.79,1330.0246875
PROD_001973,health,32,42546.24000000001,1329.5700000000004
PROD_000760,fashion,31,42538.76000000001,1372.2180645161293
PROD_001521,beauty,31,42521.99999999999,1371.6774193548385
PROD_001109,food,29,42518.51,1466.1555172413794
PROD_001184,music,30,42509.26,1416.9753333333333
PROD_000416,fashion,36,42494.060000000005,1180.3905555555557
PROD_002888,sports,35,42490.47999999999,1214.013714285714
PROD_000765,health,33,42483.119999999995,1287.3672727272726
PROD_002589,furniture,34,42481.200000000004,1249.4470588235295
PROD_000132,automotive,34,42478.04999999999,1249.3544117647054
PROD_001957,furniture,30,42463.609999999986,1415.453666666666
PROD_001532,automotive,31,42446.77,1369.2506451612903
PROD_001039,furniture,32,42443.14999999999,1326.3484374999996
PROD_001556,food,30,42434.84,1414.4946666666665
PROD_001581,beauty,36,42427.01,1178.5280555555555
PROD_002944,food,30,42425.13,1414.1709999999998
PROD_001468,health,30,42416.090000000004,1413.8696666666667
PROD_000166,health,27,42415.159999999996,1570.9318518518517
PROD_000371,health,33,42402.66999999999,1284.9293939393938
PROD_002673,beauty,35,42388.76,1211.1074285714287
PROD_000335,beauty,26,42377.97,1629.9219230769231
PROD_002470,home_appliances,32,42364.95999999999,1323.9049999999997
PROD_000663,electronics,36,42361.86,1176.7183333333332
PROD_002811,home_appliances,30,42330.630000000005,1411.0210000000002
PROD_002315,office,29,42325.219999999994,1459.490344827586
PROD_001153,garden,31,42315.090000000004,1365.0029032258067
PROD_000850,books,30,42309.189999999995,1410.3063333333332
PROD_000953,books,35,42309.06999999999,1208.8305714285711
PROD_000749,office,29,42297.23,1458.5251724137931
PROD_000152,health,31,42295.280000000006,1364.363870967742
PROD_000466,health,38,42292.950000000004,1112.9723684210528
PROD_000736,office,29,42289.9,1458.2724137931034
PROD_002147,toys,26,42277.62,1626.0623076923077
PROD_000707,sports,32,42276.700000000004,1321.1468750000001
PROD_002168,garden,34,42272.02999999999,1243.2949999999998
PROD_002715,toys,29,42244.92,1456.7213793103447
PROD_001618,home_appliances,33,42239.43,1279.9827272727273
PROD_001043,toys,34,42233.899999999994,1242.1735294117645
PROD_001666,garden,32,42229.61,1319.6753125
PROD_001289,fashion,32,42221.11,1319.4096875
PROD_002296,furniture,34,42188.37,1240.834411764706
PROD_000337,home_appliances,32,42185.04999999999,1318.2828124999996
PROD_000928,music,32,42184.05999999999,1318.2518749999997
PROD_000656,electronics,29,42173.61000000001,1454.2624137931036
PROD_000251,home_appliances,34,42172.530000000006,1240.368529411765
PROD_002317,music,29,42143.369999999995,1453.2196551724137
PROD_002322,office,33,42142.85,1277.0560606060606
PROD_000545,home_appliances,30,42140.18999999998,1404.6729999999993
PROD_002483,books,38,42128.460000000014,1108.6436842105268
PROD_002299,health,31,42118.17000000001,1358.6506451612906
PROD_001574,sports,33,42109.15000000001,1276.0348484848487
PROD_001304,books,36,42101.719999999994,1169.4922222222222
PROD_001455,computers,30,42079.62000000001,1402.6540000000002
PROD_001625,electronics,30,42054.329999999994,1401.811
PROD_000712,books,39,42047.219999999994,1078.133846153846
PROD_002398,home_appliances,34,42046.07000000001,1236.649117647059
PROD_001196,beauty,36,42040.54,1167.7927777777777
PROD_001610,health,29,42039.70999999999,1449.6451724137928
PROD_000627,automotive,33,42025.25999999999,1273.4927272727268
PROD_000617,food,32,42023.88999999999,1313.2465624999998
PROD_000248,automotive,31,41995.52,1354.694193548387
PROD_001439,music,31,41995.30999999999,1354.6874193548383
PROD_002486,food,33,41988.110000000015,1272.36696969697
PROD_000385,sports,30,41966.4,1398.88
PROD_002653,fashion,35,41965.03,1199.000857142857
PROD_002713,furniture,36,41962.61,1165.6280555555556
PROD_002779,music,36,41953.02,1165.3616666666667
PROD_001276,sports,32,41941.14,1310.660625
PROD_002990,health,31,41936.509999999995,1352.79064516129
PROD_002950,computers,38,41935.61,1103.5686842105263
PROD_002158,food,31,41930.659999999996,1352.6019354838709
PROD_001884,fashion,35,41904.85,1197.2814285714285
PROD_000069,automotive,28,41884.01000000002,1495.8575000000005
PROD_000662,computers,34,41873.75,1231.5808823529412
PROD_002972,office,28,41860.83,1495.029642857143
PROD_002096,toys,33,41860.14000000001,1268.4890909090911
PROD_000578,books,38,41855.56999999999,1101.4623684210524
PROD_001280,electronics,43,41851.81,973.2979069767441
PROD_001253,beauty,38,41847.92,1101.2610526315789
PROD_002708,garden,31,41836.97,1349.5796774193548
PROD_000734,music,29,41832.07,1442.4851724137932
PROD_002266,sports,34,41829.12,1230.2682352941176
PROD_001333,music,37,41819.36000000001,1130.252972972973
PROD_000184,automotive,35,41817.37999999999,1194.7822857142855
PROD_002365,books,34,41816.06999999999,1229.8844117647056
PROD_000147,electronics,32,41807.149999999994,1306.4734374999998
PROD_002208,books,38,41784.55999999999,1099.5936842105261
PROD_002456,electronics,31,41772.42999999999,1347.4977419354836
PROD_000716,garden,34,41729.340000000004,1227.3335294117649
PROD_000919,office,36,41727.369999999995,1159.093611111111
PROD_002952,garden,36,41708.31,1158.5641666666666
PROD_000388,garden,30,41700.34,1390.0113333333331
PROD_001697,books,32,41692.60999999999,1302.8940624999998
PROD_002568,garden,31,41685.32,1344.687741935484
PROD_002936,fashion,32,41673.17,1302.2865625
PROD_000429,toys,30,41673.12,1389.104
PROD_000515,sports,30,41668.490000000005,1388.9496666666669
PROD_000201,garden,28,41665.66000000001,1488.059285714286
PROD_000111,garden,34,41646.25,1224.889705882353
PROD_002946,fashion,29,41644.23,1436.007931034483
PROD_000797,music,31,41643.48000000001,1343.3380645161294
PROD_002053,automotive,32,41637.19,1301.1621875
PROD_000407,toys,31,41634.72,1343.0554838709677
PROD_002641,home_appliances,30,41628.35999999999,1387.6119999999999
PROD_002608,books,28,41627.6,1486.7
PROD_002766,food,34,41609.079999999994,1223.796470588235
PROD_002062,computers,34,41605.31999999999,1223.685882352941
PROD_000052,health,28,41601.81,1485.7789285714284
PROD_002505,office,29,41585.68000000001,1433.9889655172417
PROD_001356,automotive,36,41582.27,1155.0630555555554
PROD_002072,home_appliances,29,41581.58,1433.8475862068967
PROD_000236,home_appliances,33,41554.20000000001,1259.218181818182
PROD_001210,music,32,41542.53,1298.2040625
PROD_001892,furniture,33,41538.81000000001,1258.7518181818186
PROD_001565,beauty,39,41537.60000000001,1065.066666666667
PROD_001190,beauty,31,41536.33000000001,1339.8816129032261
PROD_000493,books,32,41522.27000000001,1297.5709375000004
PROD_002802,books,35,41521.19000000001,1186.3197142857146
PROD_002647,sports,35,41510.73,1186.0208571428573
PROD_001516,music,37,41503.60999999999,1121.719189189189
PROD_002471,automotive,34,41501.359999999986,1220.6282352941173
PROD_000679,garden,35,41497.89000000001,1185.6540000000002
PROD_000331,office,28,41496.130000000005,1482.004642857143
PROD_002099,toys,29,41485.88,1430.5475862068965
PROD_001560,home_appliances,31,41467.469999999994,1337.660322580645
PROD_002558,computers,30,41466.41,1382.2136666666668
PROD_000856,garden,33,41462.18,1256.429696969697
PROD_002425,food,28,41461.91,1480.7825
PROD_002520,music,31,41449.89000000001,1337.0932258064518
PROD_001345,beauty,34,41439.59000000001,1218.8114705882356
PROD_000426,beauty,32,41438.599999999984,1294.9562499999995
PROD_000191,electronics,36,41417.83,1150.4952777777778
PROD_002453,furniture,31,41416.65,1336.0209677419355
PROD_002977,books,34,41408.509999999995,1217.8973529411762
PROD_000701,toys,32,41404.82,1293.900625
PROD_000255,toys,32,41402.05,1293.8140625
PROD_002414,office,37,41386.61,1118.557027027027
PROD_000976,music,34,41376.58,1216.9582352941177
PROD_002604,garden,29,41358.17999999999,1426.1441379310343
PROD_001730,electronics,36,41355.24,1148.7566666666667
PROD_001698,office,30,41339.99999999999,1377.9999999999998
PROD_001699,music,32,41333.35999999999,1291.6674999999998
PROD_002104,furniture,31,41322.189999999995,1332.9738709677417
PROD_001211,electronics,29,41310.87,1424.5127586206897
PROD_002137,garden,32,41293.22999999999,1290.4134374999996
PROD_000339,home_appliances,33,41287.26,1251.129090909091
PROD_002442,furniture,31,41274.95000000001,1331.4500000000003
PROD_000600,garden,32,41265.02,1289.531875
PROD_000748,books,32,41263.35999999999,1289.4799999999998
PROD_002537,home_appliances,33,41262.560000000005,1250.3806060606062
PROD_000678,toys,29,41261.73,1422.8182758620692
PROD_000179,fashion,30,41229.3,1374.3100000000002
PROD_000121,computers,28,41216.51,1472.0182142857143
PROD_001014,furniture,28,41204.200000000004,1471.5785714285716
PROD_000272,books,33,41201.009999999995,1248.5154545454543
PROD_000676,books,30,41195.259999999995,1373.1753333333331
PROD_000647,books,30,41194.92999999999,1373.1643333333332
PROD_002487,toys,36,41193.3,1144.2583333333334
PROD_001954,fashion,29,41181.17,1420.040344827586
PROD_001762,sports,32,41176.700000000004,1286.7718750000001
PROD_000131,office,27,41157.420000000006,1524.3488888888892
PROD_000751,toys,26,41152.28999999999,1582.7803846153843
PROD_001295,garden,33,41147.079999999994,1246.881212121212
PROD_002772,books,29,41143.09999999999,1418.7275862068961
PROD_000228,books,32,41136.05,1285.5015625
PROD_000320,computers,32,41134.43,1285.4509375
PROD_000284,sports,28,41123.44999999999,1468.6946428571425
PROD_001867,automotive,30,41112.92,1370.4306666666666
PROD_002262,food,32,41112.91,1284.7784375
PROD_002465,toys,33,41084.80999999999,1244.9942424242422
PROD_000165,garden,31,41082.889999999985,1325.2545161290318
PROD_000410,books,31,41073.26000000001,1324.9438709677422
PROD_002438,electronics,33,41073.210000000014,1244.6427272727276
PROD_002052,fashion,28,41072.97,1466.8917857142858
PROD_000086,music,32,41072.62999999999,1283.5196874999997
PROD_000769,music,30,41050.6,1368.3533333333332
PROD_001652,home_appliances,28,41040.700000000004,1465.7392857142859
PROD_001240,home_appliances,32,41032.450000000004,1282.2640625000001
PROD_001305,food,32,41013.03,1281.6571875
PROD_001437,fashion,32,41006.82000000001,1281.4631250000002
PROD_002895,fashion,35,40982.6,1170.9314285714286
PROD_000189,home_appliances,29,40981.09,1413.1410344827584
PROD_002616,toys,35,40965.590000000004,1170.4454285714287
PROD_002357,sports,31,40955.46,1321.1438709677418
PROD_002863,office,31,40955.29,1321.1383870967743
PROD_001513,computers,30,40954.69000000001,1365.1563333333336
PROD_002294,books,35,40954.24,1170.1211428571428
PROD_002871,sports,34,40950.46,1204.4252941176471
PROD_002112,automotive,32,40945.85999999999,1279.5581249999998
PROD_002538,office,35,40919.880000000005,1169.1394285714287
PROD_002356,food,31,40916.57,1319.8893548387098
PROD_000145,music,38,40911.35,1076.6144736842105
PROD_002689,fashion,30,40910.959999999985,1363.6986666666662
PROD_002094,toys,34,40903.67000000001,1203.0491176470591
PROD_000447,fashion,30,40898.990000000005,1363.2996666666668
PROD_002929,toys,34,40893.42,1202.7476470588235
PROD_002650,food,35,40889.06000000002,1168.2588571428578
PROD_000009,garden,33,40888.380000000005,1239.0418181818184
PROD_001529,computers,33,40878.409999999996,1238.7396969696968
PROD_001712,toys,31,40868.26,1318.3309677419356
PROD_002098,office,30,40866.17999999999,1362.2059999999997
PROD_000527,automotive,32,40844.45000000001,1276.3890625000004
PROD_001789,sports,34,40841.97000000001,1201.2344117647062
PROD_002384,computers,36,40816.36000000001,1133.787777777778
PROD_000243,beauty,38,40809.4,1073.9315789473685
PROD_000343,fashion,33,40769.34,1235.4345454545453
PROD_000925,furniture,28,40760.979999999996,1455.7492857142856
PROD_002744,home_appliances,29,40742.64000000001,1404.9186206896554
PROD_002765,books,32,40733.02,1272.906875
PROD_001080,music,32,40727.41,1272.7315625
PROD_001680,garden,33,40709.049999999996,1233.6075757575757
PROD_001575,garden,35,40675.420000000006,1162.1548571428573
PROD_000433,computers,32,40667.46000000001,1270.8581250000002
PROD_001978,toys,34,40664.77000000002,1196.022647058824
PROD_001443,health,36,40655.15,1129.3097222222223
PROD_001213,computers,34,40623.39,1194.8055882352942
PROD_001286,office,28,40617.12,1450.6114285714286
PROD_001403,electronics,31,40616.539999999986,1310.210967741935
PROD_001263,sports,33,40613.33999999999,1230.7072727272723
PROD_001644,music,32,40602.249999999985,1268.8203124999995
PROD_002973,garden,32,40600.87999999999,1268.7774999999997
PROD_001819,toys,30,40592.569999999985,1353.0856666666662
PROD_001451,electronics,33,40570.659999999996,1229.4139393939392
PROD_001770,garden,29,40564.93,1398.7906896551724
PROD_001346,electronics,35,40556.92,1158.7691428571427
PROD_001905,garden,34,40535.740000000005,1192.2276470588238
PROD_002640,office,31,40529.539999999986,1307.404516129032
PROD_002627,toys,32,40521.81,1266.3065625
PROD_001682,health,29,40510.39000000001,1396.9100000000003
PROD_001413,home_appliances,30,40506.11999999999,1350.2039999999995
PROD_001148,beauty,30,40498.98000000001,1349.9660000000003
PROD_002434,garden,32,40489.15000000001,1265.2859375000003
PROD_002462,garden,31,40485.66999999999,1305.9893548387095
PROD_000743,computers,30,40485.07,1349.5023333333334
PROD_001112,automotive,34,40478.73000000001,1190.5508823529415
PROD_000367,garden,34,40470.74,1190.3158823529411
PROD_000303,toys,32,40460.80999999998,1264.4003124999995
PROD_001212,office,33,40455.73000000001,1225.9312121212124
PROD_001209,furniture,35,40453.469999999994,1155.8134285714284
PROD_002887,health,31,40450.81999999999,1304.8651612903222
PROD_000507,health,29,40448.76999999999,1394.7851724137927
PROD_002902,furniture,28,40433.92999999999,1444.0689285714284
PROD_001331,books,39,40432.979999999996,1036.7430769230768
PROD_002020,furniture,27,40431.969999999994,1497.48037037037
PROD_002996,toys,33,40404.9,1224.3909090909092
PROD_001916,furniture,32,40390.78999999999,1262.2121874999998
PROD_002105,automotive,35,40387.92,1153.9405714285713
PROD_002217,fashion,29,40375.950000000004,1392.2741379310346
PROD_000585,music,31,40371.850000000006,1302.317741935484
PROD_001009,home_appliances,29,40365.98,1391.9303448275864
PROD_002671,music,28,40363.49,1441.5532142857141
PROD_002185,furniture,31,40356.83,1301.8332258064518
PROD_000852,fashion,33,40356.33,1222.919090909091
PROD_002693,computers,26,40354.719999999994,1552.104615384615
PROD_001987,furniture,34,40341.75,1186.5220588235295
PROD_001156,books,30,40333.82,1344.4606666666666
PROD_002354,automotive,33,40320.92000000001,1221.846060606061
PROD_001506,health,30,40319.92,1343.9973333333332
PROD_002480,office,24,40319.71,1679.9879166666667
PROD_002631,garden,31,40318.959999999985,1300.6116129032253
PROD_001743,garden,28,40312.47000000001,1439.7310714285718
PROD_000943,music,34,40311.47,1185.6314705882353
PROD_001258,health,26,40309.25,1550.3557692307693
PROD_000883,books,35,40301.51000000001,1151.4717142857146
PROD_002021,food,32,40292.5,1259.140625
PROD_001912,health,31,40279.40999999999,1299.3358064516126
PROD_002563,toys,31,40277.34,1299.2690322580645
PROD_002910,electronics,28,40273.740000000005,1438.3478571428573
PROD_001951,garden,32,40273.560000000005,1258.5487500000002
PROD_000906,books,35,40270.38,1150.5822857142857
PROD_002426,books,37,40249.600000000006,1087.8270270270273
PROD_002236,electronics,29,40239.09,1387.5548275862068
PROD_001406,fashion,34,40226.72,1183.1388235294119
PROD_000972,sports,28,40226.450000000004,1436.6589285714288
PROD_001849,electronics,32,40219.99,1256.8746875
PROD_000028,fashion,34,40212.13,1182.7097058823529
PROD_000324,health,37,40211.22,1086.7897297297297
PROD_000598,toys,34,40203.51,1182.4561764705884
PROD_001200,garden,36,40194.740000000005,1116.5205555555558
PROD_001129,toys,38,40189.39000000001,1057.6155263157896
PROD_000304,beauty,34,40181.240000000005,1181.8011764705884
PROD_002913,books,31,40169.24,1295.781935483871
PROD_001628,garden,32,40166.310000000005,1255.1971875000002
PROD_001182,furniture,28,40161.240000000005,1434.3300000000002
PROD_000283,sports,29,40149.75000000001,1384.4741379310346
PROD_001710,garden,35,40146.36,1147.038857142857
PROD_001044,music,32,40145.8,1254.55625
PROD_000642,fashion,28,40144.43,1433.7296428571428
PROD_002524,toys,30,40143.47,1338.1156666666668
PROD_002548,books,31,40139.600000000006,1294.825806451613
PROD_001158,electronics,31,40136.01000000001,1294.7100000000003
PROD_000694,computers,31,40132.67,1294.602258064516
PROD_002396,electronics,31,40130.17999999999,1294.5219354838707
PROD_000636,electronics,35,40118.23999999999,1146.2354285714282
PROD_001820,sports,28,40105.30999999999,1432.3324999999998
PROD_002499,beauty,35,40101.04,1145.744
PROD_002756,automotive,33,40093.5,1214.9545454545455
PROD_001436,books,32,40089.15,1252.7859375
PROD_001441,automotive,34,40080.170000000006,1178.828529411765
PROD_002383,furniture,31,40077.66999999999,1292.8280645161287
PROD_000472,beauty,29,40072.87999999999,1381.8234482758617
PROD_000640,home_appliances,31,40053.26999999999,1292.0409677419352
PROD_001115,home_appliances,33,40047.86000000001,1213.5715151515153
PROD_002044,books,31,40041.469999999994,1291.660322580645
PROD_001742,automotive,30,40031.14999999999,1334.3716666666662
PROD_002278,office,31,40029.69,1291.2803225806451
PROD_001633,automotive,31,40028.76,1291.2503225806452
PROD_000757,fashion,31,40014.289999999986,1290.7835483870963
PROD_002406,beauty,32,40007.259999999995,1250.2268749999998
PROD_002956,automotive,27,40006.71000000001,1481.7300000000002
PROD_002989,health,31,39996.409999999996,1290.2067741935482
PROD_002473,home_appliances,30,39986.36000000001,1332.878666666667
PROD_000317,health,29,39974.740000000005,1378.4393103448278
PROD_000510,food,30,39972.520000000004,1332.4173333333335
PROD_001178,fashion,39,39966.06999999999,1024.7710256410255
PROD_002102,garden,32,39959.119999999995,1248.7224999999999
PROD_002180,automotive,31,39952.2,1288.7806451612903
PROD_000835,computers,29,39932.55,1376.9844827586207
PROD_001750,office,33,39912.39000000001,1209.466363636364
PROD_000023,books,31,39911.29,1287.4609677419355
PROD_000686,beauty,31,39904.07,1287.228064516129
PROD_000814,toys,33,39902.670000000006,1209.1718181818183
PROD_002378,food,30,39902.19999999999,1330.073333333333
PROD_002302,garden,29,39880.12,1375.176551724138
PROD_002182,home_appliances,37,39878.549999999996,1077.7986486486486
PROD_000059,office,35,39862.69999999999,1138.9342857142854
PROD_002003,sports,30,39853.26999999999,1328.442333333333
PROD_002515,fashion,29,39844.33999999999,1373.9427586206893
PROD_001061,fashion,30,39836.61000000001,1327.8870000000002
PROD_002668,garden,34,39831.36000000001,1171.5105882352943
PROD_001509,home_appliances,32,39819.93000000001,1244.3728125000002
PROD_001818,music,35,39817.14,1137.6325714285715
PROD_001390,toys,30,39814.22,1327.1406666666667
PROD_002400,music,31,39796.23999999999,1283.7496774193546
PROD_000726,toys,33,39793.81,1205.8730303030302
PROD_002780,sports,34,39779.25,1169.9779411764705
PROD_000139,food,29,39769.680000000015,1371.3682758620694
PROD_001236,books,30,39766.85999999999,1325.5619999999997
PROD_002551,beauty,27,39759.31000000001,1472.5670370370374
PROD_002695,toys,34,39744.869999999995,1168.9667647058823
PROD_002889,sports,29,39742.42,1370.4282758620689
PROD_000194,electronics,30,39722.17999999999,1324.0726666666665
PROD_002968,toys,25,39716.18000000001,1588.6472000000003
PROD_001727,sports,32,39706.7,1240.834375
PROD_001895,books,33,39701.030000000006,1203.0615151515153
PROD_002865,fashion,34,39699.36,1167.6282352941178
PROD_000787,beauty,30,39678.84,1322.628
PROD_000387,automotive,28,39669.43,1416.765357142857
PROD_001679,office,28,39649.54999999999,1416.0553571428568
PROD_000738,books,31,39640.66,1278.7309677419355
PROD_001596,office,25,39638.02999999999,1585.5211999999997
PROD_001294,office,34,39627.420000000006,1165.5123529411767
PROD_000983,automotive,31,39611.25,1277.782258064516
PROD_000888,electronics,31,39601.28999999999,1277.4609677419353
PROD_002737,music,30,39601.1,1320.0366666666666
PROD_001852,beauty,31,39598.32,1277.3651612903225
PROD_002965,furniture,33,39592.75000000001,1199.7803030303032
PROD_001538,fashion,31,39590.61,1277.1164516129033
PROD_000314,fashion,29,39588.84,1365.1324137931033
PROD_000838,computers,29,39583.82,1364.9593103448276
PROD_001365,music,37,39579.91,1069.7272972972974
PROD_001175,electronics,28,39578.29000000001,1413.5103571428574
PROD_000370,fashion,29,39572.920000000006,1364.5834482758623
PROD_002298,beauty,28,39565.92999999999,1413.0689285714284
PROD_001243,toys,30,39563.24,1318.7746666666667
PROD_001433,sports,31,39557.36,1276.043870967742
PROD_002632,toys,34,39557.19,1163.4467647058825
PROD_001208,toys,35,39551.33,1130.038
PROD_001352,music,27,39549.13,1464.7825925925924
PROD_001174,furniture,28,39537.37,1412.0489285714286
PROD_002901,food,32,39536.420000000006,1235.5131250000002
PROD_001620,automotive,29,39536.060000000005,1363.3124137931036
PROD_002402,electronics,29,39528.12,1363.0386206896553
PROD_001336,automotive,29,39526.740000000005,1362.9910344827588
PROD_000546,food,29,39525.100000000006,1362.9344827586208
PROD_000659,food,26,39512.91,1519.727307692308
PROD_000032,automotive,30,39510.020000000004,1317.0006666666668
PROD_002845,computers,33,39483.76,1196.4775757575758
PROD_000364,electronics,33,39480.48999999999,1196.3784848484845
PROD_002348,health,29,39480.38,1361.3924137931033
PROD_000841,computers,29,39473.40000000001,1361.1517241379313
PROD_001898,beauty,35,39465.91,1127.5974285714287
PROD_002516,electronics,32,39463.719999999994,1233.2412499999998
PROD_001748,home_appliances,30,39462.399999999994,1315.4133333333332
PROD_001113,toys,29,39442.05000000001,1360.0706896551728
PROD_002527,books,32,39430.70000000001,1232.2093750000004
PROD_000092,food,34,39427.21,1159.6238235294118
PROD_001223,food,28,39424.399999999994,1408.0142857142855
PROD_001609,furniture,30,39424.29,1314.143
PROD_001894,beauty,30,39421.59999999999,1314.053333333333
PROD_002502,fashion,32,39421.130000000005,1231.9103125000001
PROD_001067,sports,32,39404.76999999999,1231.3990624999997
PROD_002569,sports,30,39386.04,1312.868
PROD_000004,music,36,39365.780000000006,1093.4938888888892
PROD_002280,food,34,39361.71000000001,1157.6973529411766
PROD_000826,beauty,34,39337.29000000001,1156.979117647059
PROD_002265,music,25,39334.15,1573.366
PROD_002697,furniture,32,39330.61000000001,1229.0815625000002
PROD_001387,furniture,39,39320.01,1008.2053846153847
PROD_001247,automotive,30,39291.999999999985,1309.733333333333
PROD_001414,home_appliances,31,39290.29,1267.4287096774194
PROD_000827,beauty,30,39281.60999999999,1309.3869999999997
PROD_000316,garden,29,39275.05,1354.3120689655173
PROD_002547,office,30,39264.97,1308.8323333333333
PROD_001016,books,32,39264.490000000005,1227.0153125000002
PROD_000348,electronics,34,39259.34,1154.6864705882351
PROD_002272,home_appliances,32,39256.670000000006,1226.7709375000002
PROD_001396,sports,33,39254.189999999995,1189.5209090909088
PROD_002702,beauty,30,39244.69999999999,1308.1566666666663
