customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
CUST_001591,UNIQ_001591,74178,curitiba,PR
CUST_001592,UNIQ_001592,28388,belem,PA
CUST_001593,UNIQ_001593,51232,curitiba,PR
CUST_001594,UNIQ_001594,91187,campo grande,MS
CUST_001595,UNIQ_001595,57059,rio de janeiro,RJ
CUST_001596,UNIQ_001596,73518,sao paulo,SP
CUST_001597,UNIQ_001597,35575,fortaleza,CE
CUST_001598,UNIQ_001598,83607,natal,RN
CUST_001599,UNIQ_001599,95599,aracaju,SE
CUST_001600,UNIQ_001600,63626,joao pessoa,PB
CUST_001601,UNIQ_001601,64477,joao pessoa,PB
CUST_001602,UNIQ_001602,74054,campo grande,MS
CUST_001603,UNIQ_001603,20835,curitiba,PR
CUST_001604,UNIQ_001604,14044,cuiaba,MT
CUST_001605,UNIQ_001605,48284,recife,PE
CUST_001606,UNIQ_001606,46025,rio de janeiro,RJ
CUST_001607,UNIQ_001607,80465,recife,PE
CUST_001608,UNIQ_001608,32047,belem,PA
CUST_001609,UNIQ_001609,84140,campo grande,MS
CUST_001610,UNIQ_001610,82053,joao pessoa,PB
CUST_001611,UNIQ_001611,24838,aracaju,SE
CUST_001612,UNIQ_001612,24969,cuiaba,MT
CUST_001613,UNIQ_001613,81186,porto alegre,RS
CUST_001614,UNIQ_001614,81046,florianopolis,SC
CUST_001615,UNIQ_001615,67850,rio de janeiro,RJ
CUST_001616,UNIQ_001616,38644,maceio,AL
CUST_001617,UNIQ_001617,23423,teresina,PI
CUST_001618,UNIQ_001618,49021,recife,PE
CUST_001619,UNIQ_001619,68947,rio de janeiro,RJ
CUST_001620,UNIQ_001620,55688,porto alegre,RS
CUST_001621,UNIQ_001621,67549,belo horizonte,MG
CUST_001622,UNIQ_001622,41056,salvador,BA
CUST_001623,UNIQ_001623,87060,manaus,AM
CUST_001624,UNIQ_001624,89988,florianopolis,SC
CUST_001625,UNIQ_001625,31755,teresina,PI
CUST_001626,UNIQ_001626,28249,porto velho,RO
CUST_001627,UNIQ_001627,37124,manaus,AM
CUST_001628,UNIQ_001628,84720,rio de janeiro,RJ
CUST_001629,UNIQ_001629,79767,florianopolis,SC
CUST_001630,UNIQ_001630,88231,porto alegre,RS
CUST_001631,UNIQ_001631,32069,maceio,AL
CUST_001632,UNIQ_001632,48356,goiania,GO
CUST_001633,UNIQ_001633,85069,belem,PA
CUST_001634,UNIQ_001634,77425,porto alegre,RS
CUST_001635,UNIQ_001635,27771,salvador,BA
CUST_001636,UNIQ_001636,17770,teresina,PI
CUST_001637,UNIQ_001637,95969,porto alegre,RS
CUST_001638,UNIQ_001638,27392,fortaleza,CE
CUST_001639,UNIQ_001639,29168,recife,PE
CUST_001640,UNIQ_001640,42447,goiania,GO
CUST_001641,UNIQ_001641,74154,natal,RN
CUST_001642,UNIQ_001642,85684,fortaleza,CE
CUST_001643,UNIQ_001643,92288,porto alegre,RS
CUST_001644,UNIQ_001644,59174,teresina,PI
CUST_001645,UNIQ_001645,19898,campo grande,MS
CUST_001646,UNIQ_001646,62802,belo horizonte,MG
CUST_001647,UNIQ_001647,46467,aracaju,SE
CUST_001648,UNIQ_001648,69597,florianopolis,SC
CUST_001649,UNIQ_001649,52898,joao pessoa,PB
CUST_001650,UNIQ_001650,10324,cuiaba,MT
CUST_001651,UNIQ_001651,70089,belo horizonte,MG
CUST_001652,UNIQ_001652,18300,florianopolis,SC
CUST_001653,UNIQ_001653,62129,maceio,AL
CUST_001654,UNIQ_001654,66314,manaus,AM
CUST_001655,UNIQ_001655,74843,manaus,AM
CUST_001656,UNIQ_001656,52318,porto alegre,RS
CUST_001657,UNIQ_001657,54270,belem,PA
CUST_001658,UNIQ_001658,85750,maceio,AL
CUST_001659,UNIQ_001659,84205,fortaleza,CE
CUST_001660,UNIQ_001660,55054,joao pessoa,PB
CUST_001661,UNIQ_001661,16021,rio de janeiro,RJ
CUST_001662,UNIQ_001662,92074,salvador,BA
CUST_001663,UNIQ_001663,12134,campo grande,MS
CUST_001664,UNIQ_001664,30707,salvador,BA
CUST_001665,UNIQ_001665,69836,campo grande,MS
CUST_001666,UNIQ_001666,66072,sao paulo,SP
CUST_001667,UNIQ_001667,27290,manaus,AM
CUST_001668,UNIQ_001668,30837,belem,PA
CUST_001669,UNIQ_001669,22234,porto alegre,RS
CUST_001670,UNIQ_001670,42819,florianopolis,SC
CUST_001671,UNIQ_001671,58738,belo horizonte,MG
CUST_001672,UNIQ_001672,16787,curitiba,PR
CUST_001673,UNIQ_001673,91999,natal,RN
CUST_001674,UNIQ_001674,40689,belem,PA
CUST_001675,UNIQ_001675,95915,teresina,PI
CUST_001676,UNIQ_001676,22475,belo horizonte,MG
CUST_001677,UNIQ_001677,37973,sao paulo,SP
CUST_001678,UNIQ_001678,20215,joao pessoa,PB
CUST_001679,UNIQ_001679,87814,fortaleza,CE
CUST_001680,UNIQ_001680,78084,recife,PE
CUST_001681,UNIQ_001681,11217,campo grande,MS
CUST_001682,UNIQ_001682,55032,sao paulo,SP
CUST_001683,UNIQ_001683,65353,salvador,BA
CUST_001684,UNIQ_001684,72613,fortaleza,CE
CUST_001685,UNIQ_001685,40008,belo horizonte,MG
CUST_001686,UNIQ_001686,21708,natal,RN
CUST_001687,UNIQ_001687,23526,salvador,BA
CUST_001688,UNIQ_001688,58177,goiania,GO
CUST_001689,UNIQ_001689,27973,belem,PA
CUST_001690,UNIQ_001690,27451,natal,RN
CUST_001691,UNIQ_001691,18966,fortaleza,CE
CUST_001692,UNIQ_001692,83831,aracaju,SE
CUST_001693,UNIQ_001693,89995,sao paulo,SP
CUST_001694,UNIQ_001694,67684,curitiba,PR
CUST_001695,UNIQ_001695,37925,florianopolis,SC
CUST_001696,UNIQ_001696,63963,fortaleza,CE
CUST_001697,UNIQ_001697,99989,porto velho,RO
CUST_001698,UNIQ_001698,38474,campo grande,MS
CUST_001699,UNIQ_001699,23168,belo horizonte,MG
CUST_001700,UNIQ_001700,26142,fortaleza,CE
CUST_001701,UNIQ_001701,60335,cuiaba,MT
CUST_001702,UNIQ_001702,66280,florianopolis,SC
CUST_001703,UNIQ_001703,28327,goiania,GO
CUST_001704,UNIQ_001704,46302,recife,PE
CUST_001705,UNIQ_001705,42527,belo horizonte,MG
CUST_001706,UNIQ_001706,88774,maceio,AL
CUST_001707,UNIQ_001707,89638,porto velho,RO
CUST_001708,UNIQ_001708,13515,belem,PA
CUST_001709,UNIQ_001709,36928,belem,PA
CUST_001710,UNIQ_001710,89551,aracaju,SE
CUST_001711,UNIQ_001711,34726,aracaju,SE
CUST_001712,UNIQ_001712,48737,natal,RN
CUST_001713,UNIQ_001713,41370,rio de janeiro,RJ
CUST_001714,UNIQ_001714,60578,joao pessoa,PB
CUST_001715,UNIQ_001715,41599,salvador,BA
CUST_001716,UNIQ_001716,93634,joao pessoa,PB
CUST_001717,UNIQ_001717,19307,porto velho,RO
CUST_001718,UNIQ_001718,11581,aracaju,SE
CUST_001719,UNIQ_001719,51480,florianopolis,SC
CUST_001720,UNIQ_001720,60703,fortaleza,CE
CUST_001721,UNIQ_001721,65163,cuiaba,MT
CUST_001722,UNIQ_001722,81612,florianopolis,SC
CUST_001723,UNIQ_001723,71736,curitiba,PR
CUST_001724,UNIQ_001724,12187,belo horizonte,MG
CUST_001725,UNIQ_001725,18851,cuiaba,MT
CUST_001726,UNIQ_001726,44365,sao paulo,SP
CUST_001727,UNIQ_001727,15220,manaus,AM
CUST_001728,UNIQ_001728,62163,rio de janeiro,RJ
CUST_001729,UNIQ_001729,47550,aracaju,SE
CUST_001730,UNIQ_001730,64451,aracaju,SE
CUST_001731,UNIQ_001731,62727,teresina,PI
CUST_001732,UNIQ_001732,93956,belo horizonte,MG
CUST_001733,UNIQ_001733,80471,maceio,AL
CUST_001734,UNIQ_001734,30012,porto velho,RO
CUST_001735,UNIQ_001735,20957,porto alegre,RS
CUST_001736,UNIQ_001736,20357,belem,PA
CUST_001737,UNIQ_001737,36633,aracaju,SE
CUST_001738,UNIQ_001738,80305,fortaleza,CE
CUST_001739,UNIQ_001739,61213,goiania,GO
CUST_001740,UNIQ_001740,93138,cuiaba,MT
CUST_001741,UNIQ_001741,50654,belo horizonte,MG
CUST_001742,UNIQ_001742,41278,teresina,PI
CUST_001743,UNIQ_001743,42044,rio de janeiro,RJ
CUST_001744,UNIQ_001744,66948,belo horizonte,MG
CUST_001745,UNIQ_001745,69424,salvador,BA
CUST_001746,UNIQ_001746,89800,porto velho,RO
CUST_001747,UNIQ_001747,50539,rio de janeiro,RJ
CUST_001748,UNIQ_001748,25655,curitiba,PR
CUST_001749,UNIQ_001749,27984,sao paulo,SP
CUST_001750,UNIQ_001750,31473,sao paulo,SP
CUST_001751,UNIQ_001751,55443,joao pessoa,PB
CUST_001752,UNIQ_001752,77793,aracaju,SE
CUST_001753,UNIQ_001753,31884,porto alegre,RS
CUST_001754,UNIQ_001754,26637,florianopolis,SC
CUST_001755,UNIQ_001755,25473,porto alegre,RS
CUST_001756,UNIQ_001756,53910,sao paulo,SP
CUST_001757,UNIQ_001757,45649,teresina,PI
CUST_001758,UNIQ_001758,18371,aracaju,SE
CUST_001759,UNIQ_001759,85582,porto alegre,RS
CUST_001760,UNIQ_001760,75031,belo horizonte,MG
CUST_001761,UNIQ_001761,76949,campo grande,MS
CUST_001762,UNIQ_001762,17266,florianopolis,SC
CUST_001763,UNIQ_001763,84302,joao pessoa,PB
CUST_001764,UNIQ_001764,58193,curitiba,PR
CUST_001765,UNIQ_001765,43438,curitiba,PR
CUST_001766,UNIQ_001766,85223,salvador,BA
CUST_001767,UNIQ_001767,39937,salvador,BA
CUST_001768,UNIQ_001768,10336,aracaju,SE
CUST_001769,UNIQ_001769,11610,rio de janeiro,RJ
CUST_001770,UNIQ_001770,16026,recife,PE
CUST_001771,UNIQ_001771,57707,joao pessoa,PB
CUST_001772,UNIQ_001772,29671,natal,RN
CUST_001773,UNIQ_001773,14635,curitiba,PR
CUST_001774,UNIQ_001774,95944,maceio,AL
CUST_001775,UNIQ_001775,39427,teresina,PI
CUST_001776,UNIQ_001776,42540,goiania,GO
CUST_001777,UNIQ_001777,51934,teresina,PI
CUST_001778,UNIQ_001778,20208,porto alegre,RS
CUST_001779,UNIQ_001779,58864,cuiaba,MT
CUST_001780,UNIQ_001780,75803,salvador,BA
CUST_001781,UNIQ_001781,33507,rio de janeiro,RJ
CUST_001782,UNIQ_001782,77603,recife,PE
CUST_001783,UNIQ_001783,62550,rio de janeiro,RJ
CUST_001784,UNIQ_001784,70960,belo horizonte,MG
CUST_001785,UNIQ_001785,50723,belem,PA
CUST_001786,UNIQ_001786,21322,goiania,GO
CUST_001787,UNIQ_001787,69866,maceio,AL
CUST_001788,UNIQ_001788,58354,sao paulo,SP
CUST_001789,UNIQ_001789,48219,manaus,AM
CUST_001790,UNIQ_001790,49834,cuiaba,MT
CUST_001791,UNIQ_001791,41795,porto velho,RO
CUST_001792,UNIQ_001792,58270,campo grande,MS
CUST_001793,UNIQ_001793,74665,cuiaba,MT
CUST_001794,UNIQ_001794,81638,manaus,AM
CUST_001795,UNIQ_001795,29735,recife,PE
CUST_001796,UNIQ_001796,63744,sao paulo,SP
CUST_001797,UNIQ_001797,40539,sao paulo,SP
CUST_001798,UNIQ_001798,55406,maceio,AL
CUST_001799,UNIQ_001799,53911,sao paulo,SP
CUST_001800,UNIQ_001800,96154,sao paulo,SP
CUST_001801,UNIQ_001801,50306,natal,RN
CUST_001802,UNIQ_001802,36895,salvador,BA
CUST_001803,UNIQ_001803,41217,aracaju,SE
CUST_001804,UNIQ_001804,74491,teresina,PI
CUST_001805,UNIQ_001805,28661,rio de janeiro,RJ
CUST_001806,UNIQ_001806,22193,porto alegre,RS
CUST_001807,UNIQ_001807,40339,rio de janeiro,RJ
CUST_001808,UNIQ_001808,64140,aracaju,SE
CUST_001809,UNIQ_001809,70091,florianopolis,SC
CUST_001810,UNIQ_001810,86122,belo horizonte,MG
CUST_001811,UNIQ_001811,76247,salvador,BA
CUST_001812,UNIQ_001812,93521,fortaleza,CE
CUST_001813,UNIQ_001813,19808,natal,RN
CUST_001814,UNIQ_001814,84425,cuiaba,MT
CUST_001815,UNIQ_001815,67014,rio de janeiro,RJ
CUST_001816,UNIQ_001816,41034,fortaleza,CE
CUST_001817,UNIQ_001817,44208,belem,PA
CUST_001818,UNIQ_001818,61505,goiania,GO
CUST_001819,UNIQ_001819,51688,goiania,GO
CUST_001820,UNIQ_001820,45645,campo grande,MS
CUST_001821,UNIQ_001821,19789,recife,PE
CUST_001822,UNIQ_001822,27840,manaus,AM
CUST_001823,UNIQ_001823,24283,cuiaba,MT
CUST_001824,UNIQ_001824,23848,fortaleza,CE
CUST_001825,UNIQ_001825,68925,curitiba,PR
CUST_001826,UNIQ_001826,51160,campo grande,MS
CUST_001827,UNIQ_001827,25825,teresina,PI
CUST_001828,UNIQ_001828,56961,maceio,AL
CUST_001829,UNIQ_001829,69233,manaus,AM
CUST_001830,UNIQ_001830,70731,belem,PA
CUST_001831,UNIQ_001831,25717,porto alegre,RS
CUST_001832,UNIQ_001832,30658,belo horizonte,MG
CUST_001833,UNIQ_001833,89076,belem,PA
CUST_001834,UNIQ_001834,38183,rio de janeiro,RJ
CUST_001835,UNIQ_001835,29441,goiania,GO
CUST_001836,UNIQ_001836,42534,belo horizonte,MG
CUST_001837,UNIQ_001837,61936,florianopolis,SC
CUST_001838,UNIQ_001838,16416,aracaju,SE
CUST_001839,UNIQ_001839,44100,belem,PA
CUST_001840,UNIQ_001840,14073,curitiba,PR
CUST_001841,UNIQ_001841,69270,natal,RN
CUST_001842,UNIQ_001842,82105,maceio,AL
CUST_001843,UNIQ_001843,22415,recife,PE
CUST_001844,UNIQ_001844,23357,campo grande,MS
CUST_001845,UNIQ_001845,25919,fortaleza,CE
CUST_001846,UNIQ_001846,18083,sao paulo,SP
CUST_001847,UNIQ_001847,27133,recife,PE
CUST_001848,UNIQ_001848,62505,manaus,AM
CUST_001849,UNIQ_001849,99952,florianopolis,SC
CUST_001850,UNIQ_001850,86326,belo horizonte,MG
CUST_001851,UNIQ_001851,43924,cuiaba,MT
CUST_001852,UNIQ_001852,12857,belo horizonte,MG
CUST_001853,UNIQ_001853,35919,belo horizonte,MG
CUST_001854,UNIQ_001854,26880,campo grande,MS
CUST_001855,UNIQ_001855,53456,belo horizonte,MG
CUST_001856,UNIQ_001856,15596,salvador,BA
CUST_001857,UNIQ_001857,16637,campo grande,MS
CUST_001858,UNIQ_001858,85220,curitiba,PR
CUST_001859,UNIQ_001859,61773,teresina,PI
CUST_001860,UNIQ_001860,13864,joao pessoa,PB
CUST_001861,UNIQ_001861,99550,natal,RN
CUST_001862,UNIQ_001862,32650,teresina,PI
CUST_001863,UNIQ_001863,38143,florianopolis,SC
CUST_001864,UNIQ_001864,46042,curitiba,PR
CUST_001865,UNIQ_001865,68459,porto alegre,RS
CUST_001866,UNIQ_001866,14541,fortaleza,CE
CUST_001867,UNIQ_001867,91156,porto velho,RO
CUST_001868,UNIQ_001868,42215,porto velho,RO
CUST_001869,UNIQ_001869,75390,belem,PA
CUST_001870,UNIQ_001870,82179,teresina,PI
CUST_001871,UNIQ_001871,17992,joao pessoa,PB
CUST_001872,UNIQ_001872,46670,belo horizonte,MG
CUST_001873,UNIQ_001873,27987,natal,RN
CUST_001874,UNIQ_001874,36143,teresina,PI
CUST_001875,UNIQ_001875,42656,aracaju,SE
CUST_001876,UNIQ_001876,12559,maceio,AL
CUST_001877,UNIQ_001877,57069,natal,RN
CUST_001878,UNIQ_001878,81371,joao pessoa,PB
CUST_001879,UNIQ_001879,55093,joao pessoa,PB
CUST_001880,UNIQ_001880,75849,cuiaba,MT
CUST_001881,UNIQ_001881,60905,goiania,GO
CUST_001882,UNIQ_001882,33568,porto alegre,RS
CUST_001883,UNIQ_001883,51795,sao paulo,SP
CUST_001884,UNIQ_001884,38707,porto velho,RO
CUST_001885,UNIQ_001885,46822,sao paulo,SP
CUST_001886,UNIQ_001886,71824,rio de janeiro,RJ
CUST_001887,UNIQ_001887,56849,aracaju,SE
CUST_001888,UNIQ_001888,40508,cuiaba,MT
CUST_001889,UNIQ_001889,23124,curitiba,PR
CUST_001890,UNIQ_001890,96096,recife,PE
CUST_001891,UNIQ_001891,44934,recife,PE
CUST_001892,UNIQ_001892,17328,maceio,AL
CUST_001893,UNIQ_001893,85457,recife,PE
CUST_001894,UNIQ_001894,56504,natal,RN
CUST_001895,UNIQ_001895,33081,curitiba,PR
CUST_001896,UNIQ_001896,87662,recife,PE
CUST_001897,UNIQ_001897,57026,goiania,GO
CUST_001898,UNIQ_001898,13697,cuiaba,MT
CUST_001899,UNIQ_001899,84403,florianopolis,SC
CUST_001900,UNIQ_001900,28625,cuiaba,MT
CUST_001901,UNIQ_001901,34672,cuiaba,MT
CUST_001902,UNIQ_001902,81057,joao pessoa,PB
CUST_001903,UNIQ_001903,33010,belem,PA
CUST_001904,UNIQ_001904,14975,joao pessoa,PB
CUST_001905,UNIQ_001905,17362,belo horizonte,MG
CUST_001906,UNIQ_001906,88861,recife,PE
CUST_001907,UNIQ_001907,12612,recife,PE
CUST_001908,UNIQ_001908,72650,aracaju,SE
CUST_001909,UNIQ_001909,53481,sao paulo,SP
CUST_001910,UNIQ_001910,36406,porto velho,RO
CUST_001911,UNIQ_001911,54663,fortaleza,CE
CUST_001912,UNIQ_001912,52413,curitiba,PR
CUST_001913,UNIQ_001913,12872,rio de janeiro,RJ
CUST_001914,UNIQ_001914,86888,fortaleza,CE
CUST_001915,UNIQ_001915,24538,fortaleza,CE
CUST_001916,UNIQ_001916,57826,aracaju,SE
CUST_001917,UNIQ_001917,58967,belo horizonte,MG
CUST_001918,UNIQ_001918,86810,natal,RN
CUST_001919,UNIQ_001919,54113,salvador,BA
CUST_001920,UNIQ_001920,52284,belem,PA
CUST_001921,UNIQ_001921,30644,fortaleza,CE
CUST_001922,UNIQ_001922,93789,teresina,PI
CUST_001923,UNIQ_001923,95089,joao pessoa,PB
CUST_001924,UNIQ_001924,32833,goiania,GO
CUST_001925,UNIQ_001925,90440,maceio,AL
CUST_001926,UNIQ_001926,39260,florianopolis,SC
CUST_001927,UNIQ_001927,32983,cuiaba,MT
CUST_001928,UNIQ_001928,50215,natal,RN
CUST_001929,UNIQ_001929,26691,belem,PA
CUST_001930,UNIQ_001930,10235,curitiba,PR
CUST_001931,UNIQ_001931,61327,cuiaba,MT
CUST_001932,UNIQ_001932,14244,cuiaba,MT
CUST_001933,UNIQ_001933,88956,curitiba,PR
CUST_001934,UNIQ_001934,90134,goiania,GO
CUST_001935,UNIQ_001935,93839,recife,PE
CUST_001936,UNIQ_001936,23645,cuiaba,MT
CUST_001937,UNIQ_001937,28434,joao pessoa,PB
CUST_001938,UNIQ_001938,20198,goiania,GO
CUST_001939,UNIQ_001939,55457,recife,PE
CUST_001940,UNIQ_001940,32005,goiania,GO
CUST_001941,UNIQ_001941,97821,belo horizonte,MG
CUST_001942,UNIQ_001942,68540,goiania,GO
CUST_001943,UNIQ_001943,44761,sao paulo,SP
CUST_001944,UNIQ_001944,42707,manaus,AM
CUST_001945,UNIQ_001945,55938,belo horizonte,MG
CUST_001946,UNIQ_001946,24160,porto alegre,RS
CUST_001947,UNIQ_001947,16310,sao paulo,SP
CUST_001948,UNIQ_001948,67438,natal,RN
CUST_001949,UNIQ_001949,31802,teresina,PI
CUST_001950,UNIQ_001950,74629,teresina,PI
CUST_001951,UNIQ_001951,56036,natal,RN
CUST_001952,UNIQ_001952,59197,maceio,AL
CUST_001953,UNIQ_001953,72847,salvador,BA
CUST_001954,UNIQ_001954,95323,cuiaba,MT
CUST_001955,UNIQ_001955,31319,recife,PE
CUST_001956,UNIQ_001956,19661,campo grande,MS
CUST_001957,UNIQ_001957,48654,rio de janeiro,RJ
CUST_001958,UNIQ_001958,51774,sao paulo,SP
CUST_001959,UNIQ_001959,23726,porto alegre,RS
CUST_001960,UNIQ_001960,54801,belo horizonte,MG
CUST_001961,UNIQ_001961,59212,curitiba,PR
CUST_001962,UNIQ_001962,19830,curitiba,PR
CUST_001963,UNIQ_001963,22203,maceio,AL
CUST_001964,UNIQ_001964,87860,goiania,GO
CUST_001965,UNIQ_001965,73273,porto velho,RO
CUST_001966,UNIQ_001966,66534,sao paulo,SP
CUST_001967,UNIQ_001967,89602,curitiba,PR
CUST_001968,UNIQ_001968,30591,teresina,PI
CUST_001969,UNIQ_001969,23272,rio de janeiro,RJ
CUST_001970,UNIQ_001970,36941,goiania,GO
CUST_001971,UNIQ_001971,63645,manaus,AM
CUST_001972,UNIQ_001972,80795,maceio,AL
CUST_001973,UNIQ_001973,96585,porto alegre,RS
CUST_001974,UNIQ_001974,48980,belem,PA
CUST_001975,UNIQ_001975,22571,recife,PE
CUST_001976,UNIQ_001976,61498,rio de janeiro,RJ
CUST_001977,UNIQ_001977,82045,cuiaba,MT
CUST_001978,UNIQ_001978,30131,joao pessoa,PB
CUST_001979,UNIQ_001979,57294,rio de janeiro,RJ
CUST_001980,UNIQ_001980,66047,sao paulo,SP
CUST_001981,UNIQ_001981,48607,belo horizonte,MG
CUST_001982,UNIQ_001982,72957,porto velho,RO
CUST_001983,UNIQ_001983,22712,manaus,AM
CUST_001984,UNIQ_001984,37125,sao paulo,SP
CUST_001985,UNIQ_001985,93648,curitiba,PR
CUST_001986,UNIQ_001986,20739,belem,PA
CUST_001987,UNIQ_001987,25139,joao pessoa,PB
CUST_001988,UNIQ_001988,62096,belem,PA
CUST_001989,UNIQ_001989,74106,joao pessoa,PB
CUST_001990,UNIQ_001990,21945,porto alegre,RS
CUST_001991,UNIQ_001991,60793,maceio,AL
CUST_001992,UNIQ_001992,58630,curitiba,PR
CUST_001993,UNIQ_001993,58418,natal,RN
CUST_001994,UNIQ_001994,68428,curitiba,PR
CUST_001995,UNIQ_001995,44510,rio de janeiro,RJ
CUST_001996,UNIQ_001996,70956,campo grande,MS
CUST_001997,UNIQ_001997,39654,porto alegre,RS
CUST_001998,UNIQ_001998,83956,porto alegre,RS
CUST_001999,UNIQ_001999,29808,rio de janeiro,RJ
CUST_002000,UNIQ_002000,21233,salvador,BA
CUST_002001,UNIQ_002001,80968,florianopolis,SC
CUST_002002,UNIQ_002002,87296,teresina,PI
CUST_002003,UNIQ_002003,82561,recife,PE
CUST_002004,UNIQ_002004,60738,rio de janeiro,RJ
CUST_002005,UNIQ_002005,64870,aracaju,SE
CUST_002006,UNIQ_002006,72236,maceio,AL
CUST_002007,UNIQ_002007,40886,cuiaba,MT
CUST_002008,UNIQ_002008,49171,joao pessoa,PB
CUST_002009,UNIQ_002009,61747,belo horizonte,MG
CUST_002010,UNIQ_002010,75811,rio de janeiro,RJ
CUST_002011,UNIQ_002011,77740,cuiaba,MT
CUST_002012,UNIQ_002012,98805,cuiaba,MT
CUST_002013,UNIQ_002013,29326,porto velho,RO
CUST_002014,UNIQ_002014,68856,salvador,BA
CUST_002015,UNIQ_002015,31910,curitiba,PR
CUST_002016,UNIQ_002016,35260,manaus,AM
CUST_002017,UNIQ_002017,15593,fortaleza,CE
CUST_002018,UNIQ_002018,20271,teresina,PI
CUST_002019,UNIQ_002019,36465,teresina,PI
CUST_002020,UNIQ_002020,87994,fortaleza,CE
CUST_002021,UNIQ_002021,51910,porto alegre,RS
CUST_002022,UNIQ_002022,21406,belo horizonte,MG
CUST_002023,UNIQ_002023,82923,natal,RN
CUST_002024,UNIQ_002024,82358,natal,RN
CUST_002025,UNIQ_002025,46202,goiania,GO
CUST_002026,UNIQ_002026,70051,aracaju,SE
CUST_002027,UNIQ_002027,91665,sao paulo,SP
CUST_002028,UNIQ_002028,78493,cuiaba,MT
CUST_002029,UNIQ_002029,24748,teresina,PI
CUST_002030,UNIQ_002030,29613,teresina,PI
CUST_002031,UNIQ_002031,84264,fortaleza,CE
CUST_002032,UNIQ_002032,86372,cuiaba,MT
CUST_002033,UNIQ_002033,23845,salvador,BA
CUST_002034,UNIQ_002034,23237,cuiaba,MT
CUST_002035,UNIQ_002035,80206,belem,PA
CUST_002036,UNIQ_002036,63856,florianopolis,SC
CUST_002037,UNIQ_002037,60206,porto alegre,RS
CUST_002038,UNIQ_002038,84976,joao pessoa,PB
CUST_002039,UNIQ_002039,72003,porto velho,RO
CUST_002040,UNIQ_002040,32570,rio de janeiro,RJ
CUST_002041,UNIQ_002041,62818,porto alegre,RS
CUST_002042,UNIQ_002042,91034,fortaleza,CE
CUST_002043,UNIQ_002043,99235,porto velho,RO
CUST_002044,UNIQ_002044,15083,natal,RN
CUST_002045,UNIQ_002045,53449,natal,RN
CUST_002046,UNIQ_002046,16460,recife,PE
CUST_002047,UNIQ_002047,45203,joao pessoa,PB
CUST_002048,UNIQ_002048,12651,florianopolis,SC
CUST_002049,UNIQ_002049,49722,goiania,GO
CUST_002050,UNIQ_002050,46745,belem,PA
CUST_002051,UNIQ_002051,99764,joao pessoa,PB
CUST_002052,UNIQ_002052,39878,salvador,BA
CUST_002053,UNIQ_002053,49384,fortaleza,CE
CUST_002054,UNIQ_002054,52056,campo grande,MS
CUST_002055,UNIQ_002055,64627,porto alegre,RS
CUST_002056,UNIQ_002056,94614,porto velho,RO
CUST_002057,UNIQ_002057,34633,belo horizonte,MG
CUST_002058,UNIQ_002058,37707,campo grande,MS
CUST_002059,UNIQ_002059,73499,teresina,PI
CUST_002060,UNIQ_002060,59009,aracaju,SE
CUST_002061,UNIQ_002061,77537,rio de janeiro,RJ
CUST_002062,UNIQ_002062,18600,curitiba,PR
CUST_002063,UNIQ_002063,76426,belem,PA
CUST_002064,UNIQ_002064,27779,natal,RN
CUST_002065,UNIQ_002065,84537,aracaju,SE
CUST_002066,UNIQ_002066,32772,sao paulo,SP
CUST_002067,UNIQ_002067,36309,manaus,AM
CUST_002068,UNIQ_002068,42701,rio de janeiro,RJ
CUST_002069,UNIQ_002069,69827,rio de janeiro,RJ
CUST_002070,UNIQ_002070,57235,rio de janeiro,RJ
CUST_002071,UNIQ_002071,45910,manaus,AM
CUST_002072,UNIQ_002072,70846,florianopolis,SC
CUST_002073,UNIQ_002073,62028,aracaju,SE
CUST_002074,UNIQ_002074,99282,salvador,BA
CUST_002075,UNIQ_002075,41711,sao paulo,SP
CUST_002076,UNIQ_002076,74066,florianopolis,SC
CUST_002077,UNIQ_002077,68471,porto velho,RO
CUST_002078,UNIQ_002078,72204,curitiba,PR
CUST_002079,UNIQ_002079,82264,cuiaba,MT
CUST_002080,UNIQ_002080,55121,florianopolis,SC
CUST_002081,UNIQ_002081,43903,curitiba,PR
CUST_002082,UNIQ_002082,47364,belo horizonte,MG
CUST_002083,UNIQ_002083,60667,sao paulo,SP
CUST_002084,UNIQ_002084,31352,rio de janeiro,RJ
CUST_002085,UNIQ_002085,38091,cuiaba,MT
CUST_002086,UNIQ_002086,94853,recife,PE
CUST_002087,UNIQ_002087,98826,recife,PE
CUST_002088,UNIQ_002088,45269,manaus,AM
CUST_002089,UNIQ_002089,77276,teresina,PI
CUST_002090,UNIQ_002090,99417,sao paulo,SP
CUST_002091,UNIQ_002091,72140,sao paulo,SP
CUST_002092,UNIQ_002092,94852,fortaleza,CE
CUST_002093,UNIQ_002093,88792,curitiba,PR
CUST_002094,UNIQ_002094,39329,sao paulo,SP
CUST_002095,UNIQ_002095,89736,porto alegre,RS
CUST_002096,UNIQ_002096,94245,belem,PA
CUST_002097,UNIQ_002097,65549,porto alegre,RS
CUST_002098,UNIQ_002098,55706,natal,RN
CUST_002099,UNIQ_002099,43029,campo grande,MS
CUST_002100,UNIQ_002100,71171,manaus,AM
CUST_002101,UNIQ_002101,98761,belem,PA
CUST_002102,UNIQ_002102,91737,aracaju,SE
