order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD_0015010,2,PROD_001757,SELL_0202,2021-03-11 16:04:00,1705.51,10.9
ORD_0015010,3,PROD_001200,SELL_0316,2021-03-11 16:04:00,1029.38,39.96
ORD_0015011,1,PROD_001942,SELL_0457,2022-08-31 21:36:00,665.86,44.31
ORD_0015012,1,PROD_000549,SELL_0433,2023-06-11 15:15:00,2281.01,20.37
ORD_0015012,2,PROD_002136,SELL_0420,2023-06-11 15:15:00,771.85,39.51
ORD_0015013,1,PROD_002356,SELL_0479,2022-11-24 11:59:00,1117.58,28.99
ORD_0015014,1,PROD_000650,SELL_0009,2021-07-29 17:00:00,1581.39,74.29
ORD_0015015,1,PROD_001069,SELL_0447,2022-04-21 18:32:00,1505.38,74.92
ORD_0015016,1,PROD_001991,SELL_0322,2021-08-24 00:22:00,1619.57,29.08
ORD_0015017,1,PROD_001852,SELL_0072,2021-10-14 16:17:00,929.08,44.8
ORD_0015018,1,PROD_001348,SELL_0078,2021-09-10 00:34:00,2488.19,49.26
ORD_0015019,1,PROD_002428,SELL_0178,2022-03-21 05:00:00,1106.42,15.85
ORD_0015019,2,PROD_000627,SELL_0073,2022-03-21 05:00:00,1909.0,33.33
ORD_0015020,1,PROD_000976,SELL_0359,2021-01-13 19:34:00,2390.01,54.89
ORD_0015021,1,PROD_001936,SELL_0470,2021-04-14 23:21:00,2192.03,9.6
ORD_0015021,2,PROD_000960,SELL_0453,2021-04-15 23:21:00,18.33,49.2
ORD_0015022,1,PROD_002617,SELL_0103,2022-08-11 16:41:00,2265.79,69.0
ORD_0015023,1,PROD_001960,SELL_0421,2022-06-02 06:34:00,607.43,21.18
ORD_0015023,2,PROD_002548,SELL_0112,2022-05-31 06:34:00,1851.67,60.91
ORD_0015023,3,PROD_000700,SELL_0441,2022-05-31 06:34:00,432.32,63.99
ORD_0015023,4,PROD_001822,SELL_0124,2022-05-31 06:34:00,193.39,25.48
ORD_0015024,1,PROD_002549,SELL_0347,2021-09-15 17:13:00,446.67,73.72
ORD_0015025,1,PROD_001509,SELL_0342,2021-07-25 04:20:00,1499.89,26.32
ORD_0015026,1,PROD_000620,SELL_0222,2022-04-17 08:36:00,1028.97,30.61
ORD_0015026,2,PROD_000676,SELL_0190,2022-04-17 08:36:00,1056.98,70.13
ORD_0015026,3,PROD_000432,SELL_0140,2022-04-18 08:36:00,770.92,59.64
ORD_0015027,1,PROD_002588,SELL_0159,2023-03-04 15:22:00,2247.37,63.11
ORD_0015027,2,PROD_000883,SELL_0421,2023-03-03 15:22:00,594.4,37.63
ORD_0015027,3,PROD_000897,SELL_0064,2023-03-05 15:22:00,2277.86,51.19
ORD_0015028,1,PROD_001759,SELL_0351,2022-11-13 05:53:00,300.22,6.36
ORD_0015028,2,PROD_002736,SELL_0171,2022-11-13 05:53:00,2193.37,37.91
ORD_0015029,1,PROD_001656,SELL_0321,2021-06-29 04:59:00,867.62,59.41
ORD_0015029,2,PROD_002601,SELL_0295,2021-06-29 04:59:00,832.22,40.65
ORD_0015030,1,PROD_000547,SELL_0114,2022-01-27 17:45:00,370.13,48.17
ORD_0015030,2,PROD_002314,SELL_0095,2022-01-27 17:45:00,611.81,14.36
ORD_0015031,1,PROD_000424,SELL_0072,2021-05-08 22:29:00,890.77,5.34
ORD_0015031,2,PROD_000395,SELL_0479,2021-05-07 22:29:00,2010.89,79.72
ORD_0015031,3,PROD_001657,SELL_0244,2021-05-08 22:29:00,1950.45,73.22
ORD_0015032,1,PROD_001870,SELL_0429,2021-12-16 22:35:00,53.75,32.96
ORD_0015032,2,PROD_002081,SELL_0052,2021-12-15 22:35:00,2472.07,35.14
ORD_0015032,3,PROD_001075,SELL_0330,2021-12-14 22:35:00,377.66,69.43
ORD_0015033,1,PROD_002647,SELL_0462,2021-04-01 14:36:00,488.84,36.01
ORD_0015034,1,PROD_000954,SELL_0245,2023-01-04 01:22:00,2455.05,40.11
ORD_0015035,1,PROD_001505,SELL_0230,2021-07-09 15:59:00,108.81,12.51
ORD_0015035,2,PROD_001199,SELL_0369,2021-07-10 15:59:00,584.0,11.82
ORD_0015035,3,PROD_001576,SELL_0489,2021-07-10 15:59:00,2219.88,79.43
ORD_0015036,1,PROD_000538,SELL_0234,2022-08-11 04:37:00,157.68,76.06
ORD_0015037,1,PROD_002352,SELL_0399,2021-02-04 16:51:00,1924.67,57.36
ORD_0015038,1,PROD_002654,SELL_0230,2022-09-22 05:34:00,601.09,5.12
ORD_0015039,1,PROD_000049,SELL_0130,2022-12-22 02:44:00,2283.61,55.33
ORD_0015040,1,PROD_001782,SELL_0314,2021-02-09 22:41:00,1318.07,30.86
ORD_0015041,1,PROD_000491,SELL_0459,2022-06-29 11:33:00,1398.87,21.31
ORD_0015042,1,PROD_001438,SELL_0051,2022-12-24 08:59:00,1800.22,73.89
ORD_0015043,1,PROD_001484,SELL_0275,2022-10-11 03:36:00,1362.25,62.89
ORD_0015043,2,PROD_000949,SELL_0057,2022-10-12 03:36:00,568.85,41.81
ORD_0015044,1,PROD_000326,SELL_0425,2021-09-02 07:10:00,1789.6,57.78
ORD_0015045,1,PROD_002327,SELL_0469,2022-09-05 19:02:00,1642.13,23.4
ORD_0015045,2,PROD_002611,SELL_0069,2022-09-07 19:02:00,1602.42,37.96
ORD_0015046,1,PROD_000173,SELL_0173,2021-08-08 23:09:00,2400.93,7.59
ORD_0015047,1,PROD_001804,SELL_0351,2022-05-24 09:37:00,2367.13,59.68
ORD_0015047,2,PROD_000429,SELL_0111,2022-05-25 09:37:00,497.64,47.96
ORD_0015047,3,PROD_001503,SELL_0043,2022-05-25 09:37:00,1925.44,50.1
ORD_0015047,4,PROD_001696,SELL_0059,2022-05-25 09:37:00,1761.76,38.78
ORD_0015048,1,PROD_001614,SELL_0438,2022-01-26 22:51:00,1747.94,59.25
ORD_0015048,2,PROD_001126,SELL_0435,2022-01-27 22:51:00,417.84,58.54
ORD_0015049,1,PROD_001736,SELL_0419,2022-09-14 16:52:00,799.46,19.92
ORD_0015050,1,PROD_001652,SELL_0034,2022-11-21 03:22:00,1043.75,48.06
ORD_0015050,2,PROD_000536,SELL_0311,2022-11-20 03:22:00,1609.77,36.8
ORD_0015050,3,PROD_000191,SELL_0404,2022-11-20 03:22:00,1522.96,79.25
ORD_0015050,4,PROD_001971,SELL_0287,2022-11-19 03:22:00,2460.59,61.86
ORD_0015050,5,PROD_002797,SELL_0319,2022-11-20 03:22:00,330.33,10.84
ORD_0015051,1,PROD_000046,SELL_0067,2022-09-09 23:52:00,1697.38,74.43
ORD_0015051,2,PROD_000227,SELL_0122,2022-09-09 23:52:00,608.66,76.92
ORD_0015052,1,PROD_001560,SELL_0216,2021-11-03 18:26:00,1480.14,77.28
ORD_0015052,2,PROD_001036,SELL_0076,2021-11-03 18:26:00,2138.46,67.3
ORD_0015052,3,PROD_001624,SELL_0245,2021-11-05 18:26:00,1344.01,69.75
ORD_0015052,4,PROD_001998,SELL_0065,2021-11-03 18:26:00,1521.49,43.52
ORD_0015053,1,PROD_000205,SELL_0255,2021-09-07 09:15:00,2125.03,35.78
ORD_0015053,2,PROD_001200,SELL_0335,2021-09-07 09:15:00,1983.05,52.1
ORD_0015053,3,PROD_000863,SELL_0245,2021-09-08 09:15:00,2372.54,57.11
ORD_0015053,4,PROD_002299,SELL_0010,2021-09-06 09:15:00,834.47,72.29
ORD_0015054,1,PROD_001817,SELL_0408,2021-09-07 17:11:00,1088.87,17.27
ORD_0015054,2,PROD_000790,SELL_0116,2021-09-08 17:11:00,2181.67,65.93
ORD_0015054,3,PROD_002760,SELL_0065,2021-09-07 17:11:00,1966.83,50.2
ORD_0015054,4,PROD_002330,SELL_0238,2021-09-08 17:11:00,1181.47,38.58
ORD_0015055,1,PROD_000192,SELL_0198,2021-06-24 23:08:00,451.52,75.45
ORD_0015056,1,PROD_000731,SELL_0498,2021-12-04 19:19:00,344.54,10.52
ORD_0015057,1,PROD_000318,SELL_0168,2023-06-05 07:26:00,2486.07,26.84
ORD_0015058,1,PROD_002077,SELL_0039,2022-01-03 14:38:00,1891.78,38.81
ORD_0015059,1,PROD_000852,SELL_0216,2023-02-10 03:29:00,135.64,46.08
ORD_0015060,1,PROD_002291,SELL_0432,2021-09-23 05:54:00,1441.75,38.45
ORD_0015061,1,PROD_002470,SELL_0024,2022-03-13 22:22:00,392.98,52.72
ORD_0015062,1,PROD_001263,SELL_0344,2021-07-21 06:41:00,2437.74,61.83
ORD_0015063,1,PROD_002316,SELL_0385,2021-11-26 09:38:00,531.16,39.35
ORD_0015064,1,PROD_001670,SELL_0005,2022-10-03 02:25:00,356.43,54.19
ORD_0015064,2,PROD_000141,SELL_0360,2022-10-04 02:25:00,314.9,78.88
ORD_0015065,1,PROD_001064,SELL_0164,2021-11-11 16:20:00,1051.43,56.19
ORD_0015065,2,PROD_001591,SELL_0168,2021-11-10 16:20:00,653.32,33.71
ORD_0015066,1,PROD_002632,SELL_0028,2021-02-21 16:48:00,385.78,31.48
ORD_0015067,1,PROD_001866,SELL_0384,2022-10-03 07:20:00,1256.58,33.83
ORD_0015068,1,PROD_001870,SELL_0382,2022-06-30 12:52:00,2168.89,51.7
ORD_0015069,1,PROD_002092,SELL_0313,2022-05-23 21:50:00,1253.66,55.09
ORD_0015070,1,PROD_001828,SELL_0227,2021-11-16 15:42:00,1020.45,39.99
ORD_0015071,1,PROD_002282,SELL_0475,2023-02-04 12:00:00,447.61,11.15
ORD_0015071,2,PROD_002610,SELL_0367,2023-02-04 12:00:00,2438.45,21.99
ORD_0015072,1,PROD_002766,SELL_0011,2021-03-26 08:33:00,764.73,68.42
ORD_0015072,2,PROD_002321,SELL_0267,2021-03-28 08:33:00,392.46,34.91
ORD_0015072,3,PROD_002632,SELL_0041,2021-03-28 08:33:00,360.15,11.85
ORD_0015073,1,PROD_002340,SELL_0217,2022-05-06 07:01:00,2112.98,71.84
ORD_0015074,1,PROD_000955,SELL_0135,2022-09-17 07:21:00,2145.65,18.84
ORD_0015075,1,PROD_001058,SELL_0122,2021-08-16 08:58:00,37.67,73.18
ORD_0015076,1,PROD_002850,SELL_0172,2022-08-25 11:12:00,1914.92,49.87
ORD_0015077,1,PROD_002566,SELL_0205,2022-07-23 16:01:00,198.4,52.38
ORD_0015078,1,PROD_001719,SELL_0369,2023-05-07 10:04:00,709.18,45.67
ORD_0015079,1,PROD_002773,SELL_0033,2023-04-30 16:51:00,521.7,59.85
ORD_0015079,2,PROD_001729,SELL_0496,2023-05-02 16:51:00,2142.82,36.3
ORD_0015079,3,PROD_001381,SELL_0087,2023-04-30 16:51:00,1770.77,32.61
ORD_0015080,1,PROD_001451,SELL_0135,2022-07-20 09:05:00,185.65,35.71
ORD_0015080,2,PROD_000969,SELL_0139,2022-07-20 09:05:00,2138.85,66.25
ORD_0015081,1,PROD_002702,SELL_0362,2022-01-10 02:29:00,1599.3,48.84
ORD_0015081,2,PROD_001899,SELL_0372,2022-01-11 02:29:00,2067.97,17.17
ORD_0015082,1,PROD_002696,SELL_0133,2022-01-09 12:57:00,1341.17,30.57
ORD_0015083,1,PROD_001739,SELL_0017,2023-01-02 15:42:00,123.72,34.72
ORD_0015083,2,PROD_000313,SELL_0067,2023-01-02 15:42:00,1891.63,6.26
ORD_0015084,1,PROD_001351,SELL_0209,2022-06-06 12:01:00,763.56,26.3
ORD_0015085,1,PROD_002147,SELL_0482,2021-07-29 00:03:00,1281.64,74.85
ORD_0015086,1,PROD_001934,SELL_0211,2023-04-17 04:09:00,2076.34,60.42
ORD_0015087,1,PROD_001221,SELL_0174,2022-07-06 00:18:00,2356.09,42.3
ORD_0015088,1,PROD_002259,SELL_0259,2021-12-29 13:30:00,2384.9,71.54
ORD_0015089,1,PROD_000055,SELL_0117,2022-03-28 10:05:00,2118.76,31.66
ORD_0015090,1,PROD_000169,SELL_0392,2021-03-16 18:23:00,1681.51,55.02
ORD_0015090,2,PROD_002096,SELL_0026,2021-03-16 18:23:00,1353.37,39.54
ORD_0015090,3,PROD_002530,SELL_0060,2021-03-16 18:23:00,156.02,34.69
ORD_0015091,1,PROD_000293,SELL_0131,2021-12-07 08:29:00,1652.17,32.26
ORD_0015091,2,PROD_001058,SELL_0397,2021-12-05 08:29:00,2304.94,47.84
ORD_0015091,3,PROD_002277,SELL_0313,2021-12-05 08:29:00,1107.45,38.65
ORD_0015091,4,PROD_001642,SELL_0272,2021-12-06 08:29:00,2021.01,69.9
ORD_0015091,5,PROD_000292,SELL_0237,2021-12-06 08:29:00,160.73,42.28
ORD_0015092,1,PROD_001838,SELL_0059,2021-05-19 17:30:00,1245.88,12.59
ORD_0015093,1,PROD_002347,SELL_0066,2022-04-04 02:28:00,2317.07,49.53
ORD_0015094,1,PROD_000804,SELL_0248,2021-06-19 01:02:00,597.65,52.38
ORD_0015094,2,PROD_002830,SELL_0105,2021-06-20 01:02:00,978.57,14.09
ORD_0015095,1,PROD_000373,SELL_0303,2022-12-29 23:32:00,218.85,75.6
ORD_0015096,1,PROD_002364,SELL_0140,2022-03-10 14:59:00,383.57,59.21
ORD_0015097,1,PROD_002815,SELL_0469,2023-04-30 08:52:00,1050.04,61.77
ORD_0015098,1,PROD_001978,SELL_0149,2021-08-01 06:02:00,1780.22,62.63
ORD_0015098,2,PROD_002134,SELL_0454,2021-08-01 06:02:00,1124.08,40.06
ORD_0015099,1,PROD_000220,SELL_0158,2022-01-23 22:14:00,2162.31,75.06
ORD_0015100,1,PROD_000350,SELL_0206,2022-01-20 05:07:00,2118.11,13.58
ORD_0015101,1,PROD_002918,SELL_0037,2023-05-16 14:39:00,420.01,76.04
ORD_0015102,1,PROD_002827,SELL_0046,2022-10-31 21:33:00,1163.88,61.05
ORD_0015103,1,PROD_001020,SELL_0013,2022-09-16 22:32:00,1150.2,25.62
ORD_0015104,1,PROD_002199,SELL_0157,2022-09-04 12:27:00,1627.86,9.21
ORD_0015105,1,PROD_002209,SELL_0427,2023-04-22 13:07:00,2214.8,78.37
ORD_0015106,1,PROD_001628,SELL_0396,2023-02-09 09:37:00,2266.97,18.96
ORD_0015106,2,PROD_001741,SELL_0347,2023-02-09 09:37:00,1740.81,10.22
ORD_0015107,1,PROD_001336,SELL_0046,2022-11-19 20:13:00,1278.11,72.28
ORD_0015108,1,PROD_000922,SELL_0403,2022-02-27 07:32:00,1773.83,51.17
ORD_0015108,2,PROD_001553,SELL_0134,2022-02-27 07:32:00,236.78,8.25
ORD_0015109,1,PROD_001512,SELL_0099,2023-04-27 07:17:00,766.11,14.56
ORD_0015109,2,PROD_001109,SELL_0362,2023-04-28 07:17:00,243.51,71.88
ORD_0015109,3,PROD_002603,SELL_0367,2023-04-29 07:17:00,629.13,11.31
ORD_0015109,4,PROD_001059,SELL_0129,2023-04-27 07:17:00,138.44,22.77
ORD_0015110,1,PROD_002898,SELL_0203,2021-05-21 02:31:00,186.13,43.59
ORD_0015110,2,PROD_002724,SELL_0346,2021-05-20 02:31:00,1791.04,38.64
ORD_0015110,3,PROD_002673,SELL_0370,2021-05-22 02:31:00,946.78,27.01
ORD_0015111,1,PROD_001463,SELL_0206,2023-04-24 20:36:00,1758.04,52.54
ORD_0015112,1,PROD_002884,SELL_0389,2021-11-24 12:17:00,173.27,66.88
ORD_0015112,2,PROD_001000,SELL_0203,2021-11-25 12:17:00,2098.65,32.98
ORD_0015112,3,PROD_000711,SELL_0441,2021-11-25 12:17:00,1281.48,25.47
ORD_0015112,4,PROD_002492,SELL_0478,2021-11-25 12:17:00,1083.05,69.99
ORD_0015113,1,PROD_000598,SELL_0008,2023-06-04 19:04:00,2009.55,71.73
ORD_0015113,2,PROD_002361,SELL_0419,2023-06-03 19:04:00,428.34,68.93
ORD_0015114,1,PROD_001562,SELL_0336,2022-10-10 08:54:00,1770.18,75.73
ORD_0015114,2,PROD_002846,SELL_0304,2022-10-08 08:54:00,671.73,48.73
ORD_0015114,3,PROD_000255,SELL_0187,2022-10-09 08:54:00,1437.7,58.74
ORD_0015115,1,PROD_001403,SELL_0158,2022-07-07 07:57:00,1707.89,44.92
ORD_0015116,1,PROD_000796,SELL_0065,2023-04-13 16:16:00,2252.72,57.5
ORD_0015117,1,PROD_002669,SELL_0382,2023-06-12 05:47:00,1152.91,79.69
ORD_0015117,2,PROD_000442,SELL_0225,2023-06-11 05:47:00,158.66,18.32
ORD_0015117,3,PROD_001387,SELL_0316,2023-06-12 05:47:00,1179.98,67.92
ORD_0015117,4,PROD_001886,SELL_0154,2023-06-12 05:47:00,1626.26,79.41
ORD_0015117,5,PROD_000459,SELL_0122,2023-06-10 05:47:00,2007.85,66.16
ORD_0015118,1,PROD_000890,SELL_0215,2023-02-05 21:43:00,2212.49,42.65
ORD_0015119,1,PROD_001883,SELL_0409,2022-01-01 18:41:00,1589.88,58.38
ORD_0015120,1,PROD_002811,SELL_0022,2022-10-19 00:39:00,258.07,25.97
ORD_0015120,2,PROD_001877,SELL_0211,2022-10-19 00:39:00,186.16,70.12
ORD_0015120,3,PROD_000690,SELL_0098,2022-10-19 00:39:00,1620.82,48.91
ORD_0015120,4,PROD_000405,SELL_0140,2022-10-18 00:39:00,1324.76,12.95
ORD_0015121,1,PROD_002232,SELL_0043,2022-03-16 05:22:00,1293.41,13.38
ORD_0015121,2,PROD_000243,SELL_0262,2022-03-18 05:22:00,542.8,17.38
ORD_0015122,1,PROD_002371,SELL_0389,2022-11-06 13:12:00,900.37,37.2
ORD_0015122,2,PROD_000225,SELL_0445,2022-11-06 13:12:00,824.6,23.67
ORD_0015122,3,PROD_002906,SELL_0174,2022-11-06 13:12:00,1519.52,12.96
ORD_0015123,1,PROD_000505,SELL_0426,2021-12-08 08:25:00,1644.01,25.57
ORD_0015123,2,PROD_002348,SELL_0327,2021-12-09 08:25:00,1250.79,11.28
ORD_0015123,3,PROD_001700,SELL_0178,2021-12-08 08:25:00,2392.21,46.91
ORD_0015124,1,PROD_002314,SELL_0098,2021-06-02 10:49:00,1560.29,72.59
ORD_0015125,1,PROD_000458,SELL_0239,2023-04-26 05:35:00,2415.42,20.95
ORD_0015125,2,PROD_002553,SELL_0385,2023-04-25 05:35:00,399.33,52.25
ORD_0015126,1,PROD_002943,SELL_0228,2023-01-27 18:28:00,780.83,54.74
ORD_0015127,1,PROD_001003,SELL_0067,2021-11-06 20:09:00,792.45,6.57
ORD_0015127,2,PROD_000656,SELL_0019,2021-11-06 20:09:00,2041.74,39.71
ORD_0015127,3,PROD_001555,SELL_0117,2021-11-06 20:09:00,1051.7,70.22
ORD_0015128,1,PROD_000344,SELL_0403,2022-05-06 13:42:00,38.02,65.28
ORD_0015128,2,PROD_001414,SELL_0237,2022-05-07 13:42:00,722.36,45.73
ORD_0015128,3,PROD_002134,SELL_0366,2022-05-07 13:42:00,2251.53,15.56
ORD_0015128,4,PROD_000461,SELL_0391,2022-05-08 13:42:00,2030.44,69.39
ORD_0015128,5,PROD_001020,SELL_0413,2022-05-08 13:42:00,324.57,17.72
ORD_0015129,1,PROD_002669,SELL_0273,2021-08-04 13:52:00,349.89,61.67
ORD_0015130,1,PROD_002027,SELL_0074,2021-01-27 22:51:00,1379.38,15.47
ORD_0015131,1,PROD_000933,SELL_0136,2021-05-24 06:14:00,1193.05,58.73
ORD_0015132,1,PROD_000028,SELL_0494,2023-06-07 19:26:00,1889.34,16.72
ORD_0015133,1,PROD_001648,SELL_0010,2022-03-08 11:53:00,1676.37,79.99
ORD_0015134,1,PROD_000949,SELL_0379,2022-05-01 11:57:00,1327.57,69.56
ORD_0015135,1,PROD_001610,SELL_0370,2023-01-28 04:00:00,2140.67,44.87
ORD_0015136,1,PROD_001933,SELL_0434,2021-04-29 08:18:00,982.35,44.21
ORD_0015136,2,PROD_000184,SELL_0491,2021-04-30 08:18:00,682.19,37.14
ORD_0015137,1,PROD_002807,SELL_0293,2021-10-07 03:56:00,208.43,53.18
ORD_0015138,1,PROD_002563,SELL_0220,2021-10-02 17:40:00,1839.08,44.21
ORD_0015138,2,PROD_000261,SELL_0142,2021-10-02 17:40:00,1318.06,70.9
ORD_0015138,3,PROD_000315,SELL_0070,2021-10-02 17:40:00,2152.72,58.96
ORD_0015138,4,PROD_002900,SELL_0126,2021-09-30 17:40:00,2227.71,79.07
ORD_0015139,1,PROD_002806,SELL_0326,2022-01-22 18:05:00,1458.46,23.76
ORD_0015140,1,PROD_001217,SELL_0231,2022-10-26 07:33:00,1322.8,38.19
ORD_0015141,1,PROD_001445,SELL_0443,2022-02-16 22:28:00,2033.5,11.18
ORD_0015142,1,PROD_002890,SELL_0455,2023-05-08 12:27:00,1492.08,9.73
ORD_0015143,1,PROD_000190,SELL_0428,2022-10-12 10:02:00,203.79,57.54
ORD_0015143,2,PROD_001824,SELL_0184,2022-10-13 10:02:00,2288.72,37.17
ORD_0015143,3,PROD_000131,SELL_0216,2022-10-12 10:02:00,1741.42,69.15
ORD_0015143,4,PROD_001278,SELL_0217,2022-10-12 10:02:00,1439.42,39.95
ORD_0015143,5,PROD_002544,SELL_0069,2022-10-12 10:02:00,875.29,21.2
ORD_0015144,1,PROD_001140,SELL_0125,2023-02-18 11:55:00,2196.94,60.69
ORD_0015144,2,PROD_000769,SELL_0306,2023-02-20 11:55:00,2321.45,17.53
ORD_0015144,3,PROD_000702,SELL_0271,2023-02-20 11:55:00,2364.31,10.41
ORD_0015144,4,PROD_001274,SELL_0414,2023-02-20 11:55:00,2389.22,21.23
ORD_0015144,5,PROD_000846,SELL_0217,2023-02-18 11:55:00,287.36,19.98
ORD_0015145,1,PROD_001011,SELL_0266,2023-05-05 13:06:00,267.74,54.45
ORD_0015146,1,PROD_000051,SELL_0333,2021-06-17 23:54:00,1953.92,34.72
ORD_0015147,1,PROD_001557,SELL_0053,2021-12-23 05:22:00,847.78,70.43
ORD_0015148,1,PROD_002703,SELL_0332,2021-01-19 04:43:00,2366.66,17.21
ORD_0015148,2,PROD_000178,SELL_0042,2021-01-17 04:43:00,877.24,78.21
ORD_0015149,1,PROD_002133,SELL_0287,2021-03-26 05:38:00,2475.82,17.42
ORD_0015150,1,PROD_000329,SELL_0265,2021-08-15 08:41:00,2194.85,32.87
ORD_0015150,2,PROD_002433,SELL_0183,2021-08-14 08:41:00,473.39,33.95
ORD_0015151,1,PROD_000263,SELL_0376,2021-05-07 11:41:00,904.73,18.67
ORD_0015152,1,PROD_000274,SELL_0071,2022-01-09 03:43:00,146.43,79.42
ORD_0015153,1,PROD_000717,SELL_0141,2022-05-28 23:25:00,2317.58,23.99
ORD_0015154,1,PROD_002280,SELL_0204,2022-08-28 02:02:00,536.95,34.23
ORD_0015155,1,PROD_001180,SELL_0214,2022-06-15 21:20:00,2235.07,55.6
ORD_0015156,1,PROD_001729,SELL_0363,2022-01-08 16:28:00,441.76,46.05
ORD_0015156,2,PROD_001071,SELL_0458,2022-01-08 16:28:00,490.93,8.41
ORD_0015157,1,PROD_000828,SELL_0031,2022-07-05 12:03:00,578.63,7.02
ORD_0015158,1,PROD_002659,SELL_0464,2021-12-23 21:43:00,1784.84,70.42
ORD_0015159,1,PROD_001231,SELL_0178,2021-02-03 15:46:00,797.87,67.52
ORD_0015160,1,PROD_002773,SELL_0230,2023-03-31 01:31:00,779.71,10.76
ORD_0015160,2,PROD_001069,SELL_0220,2023-03-31 01:31:00,2319.23,53.55
ORD_0015161,1,PROD_001940,SELL_0474,2022-04-04 13:38:00,1565.27,25.16
ORD_0015161,2,PROD_001970,SELL_0013,2022-04-03 13:38:00,593.02,53.41
ORD_0015162,1,PROD_001881,SELL_0005,2021-03-20 18:50:00,1749.89,47.7
ORD_0015163,1,PROD_000004,SELL_0407,2021-12-23 21:21:00,1250.38,15.83
ORD_0015163,2,PROD_002153,SELL_0107,2021-12-23 21:21:00,1291.55,50.12
ORD_0015164,1,PROD_000902,SELL_0342,2021-04-03 01:56:00,833.76,23.94
ORD_0015164,2,PROD_001898,SELL_0347,2021-04-03 01:56:00,2423.02,6.46
ORD_0015164,3,PROD_002509,SELL_0048,2021-04-01 01:56:00,2424.06,12.86
ORD_0015165,1,PROD_000583,SELL_0014,2022-11-21 19:07:00,2427.06,7.33
ORD_0015165,2,PROD_000075,SELL_0052,2022-11-21 19:07:00,33.03,34.14
ORD_0015165,3,PROD_000701,SELL_0335,2022-11-21 19:07:00,388.03,57.18
ORD_0015165,4,PROD_002226,SELL_0129,2022-11-20 19:07:00,2378.7,20.67
ORD_0015165,5,PROD_002701,SELL_0366,2022-11-22 19:07:00,1804.26,74.86
ORD_0015166,1,PROD_000975,SELL_0158,2023-04-20 13:00:00,2486.24,17.91
ORD_0015166,2,PROD_000416,SELL_0370,2023-04-19 13:00:00,1649.71,56.25
ORD_0015167,1,PROD_000026,SELL_0403,2022-01-26 15:31:00,606.11,67.05
ORD_0015168,1,PROD_001190,SELL_0177,2021-07-04 08:19:00,2055.05,48.28
ORD_0015169,1,PROD_000358,SELL_0250,2022-12-08 16:50:00,2325.61,76.03
ORD_0015170,1,PROD_000160,SELL_0356,2022-08-09 02:02:00,1673.69,55.88
ORD_0015171,1,PROD_001758,SELL_0058,2021-08-13 03:45:00,1841.94,32.96
ORD_0015172,1,PROD_001155,SELL_0093,2021-06-25 05:34:00,1834.71,39.25
ORD_0015173,1,PROD_000707,SELL_0326,2022-06-28 10:09:00,1090.26,29.25
ORD_0015173,2,PROD_000305,SELL_0213,2022-06-30 10:09:00,321.65,10.3
ORD_0015173,3,PROD_001285,SELL_0447,2022-06-28 10:09:00,2306.06,46.04
ORD_0015174,1,PROD_002366,SELL_0118,2022-12-26 04:47:00,1326.59,77.27
ORD_0015174,2,PROD_000671,SELL_0084,2022-12-26 04:47:00,189.38,70.69
ORD_0015174,3,PROD_000595,SELL_0329,2022-12-25 04:47:00,2251.42,42.87
ORD_0015174,4,PROD_000312,SELL_0496,2022-12-25 04:47:00,2188.27,58.35
ORD_0015174,5,PROD_001933,SELL_0289,2022-12-24 04:47:00,1638.67,74.86
ORD_0015175,1,PROD_000519,SELL_0315,2021-10-04 13:05:00,469.77,64.87
ORD_0015176,1,PROD_001520,SELL_0354,2021-05-25 07:49:00,1143.94,13.36
ORD_0015177,1,PROD_002412,SELL_0498,2023-03-29 15:28:00,1275.46,78.74
ORD_0015178,1,PROD_000435,SELL_0042,2021-02-05 12:36:00,384.8,38.07
ORD_0015179,1,PROD_001553,SELL_0095,2023-05-05 03:11:00,2220.05,24.21
ORD_0015180,1,PROD_001918,SELL_0152,2021-03-25 00:52:00,347.93,10.21
ORD_0015180,2,PROD_002395,SELL_0349,2021-03-24 00:52:00,580.46,44.14
ORD_0015180,3,PROD_001571,SELL_0266,2021-03-26 00:52:00,581.77,77.56
ORD_0015181,1,PROD_002285,SELL_0108,2023-01-11 05:09:00,1266.82,5.19
ORD_0015182,1,PROD_002181,SELL_0070,2022-01-20 22:33:00,1085.46,70.58
ORD_0015183,1,PROD_000235,SELL_0359,2022-11-03 16:37:00,2251.96,11.97
ORD_0015184,1,PROD_001291,SELL_0309,2021-09-07 16:15:00,2493.75,75.05
ORD_0015185,1,PROD_001288,SELL_0287,2021-07-23 08:00:00,313.69,25.92
ORD_0015186,1,PROD_000541,SELL_0428,2021-03-20 00:57:00,164.88,62.36
ORD_0015186,2,PROD_001068,SELL_0380,2021-03-21 00:57:00,1036.49,62.13
ORD_0015186,3,PROD_002023,SELL_0313,2021-03-19 00:57:00,149.63,53.89
ORD_0015187,1,PROD_000246,SELL_0143,2021-07-11 16:28:00,1622.22,24.47
ORD_0015188,1,PROD_000179,SELL_0070,2023-04-11 22:44:00,1902.55,44.19
ORD_0015189,1,PROD_002270,SELL_0082,2023-04-24 01:58:00,32.73,27.49
ORD_0015190,1,PROD_001119,SELL_0347,2021-05-02 12:48:00,2240.14,20.11
