customer_id,customer_city,customer_state,total_orders,total_spent,avg_order_value,first_purchase,last_purchase,customer_lifetime_days
CUST_003861,belem,PA,4,5475.030000000001,912.5050000000001,2021-12-18T17:20:00.000Z,2023-01-09T17:46:00.000Z,1278
CUST_005295,maceio,AL,3,5953.889999999999,1984.6299999999999,2021-03-14T23:18:00.000Z,2022-12-07T23:07:00.000Z,1311
CUST_007292,teresina,PI,3,4210.28,1403.4266666666665,2021-12-10T07:54:00.000Z,2023-03-08T04:01:00.000Z,1220
CUST_010675,porto velho,RO,5,11447.22,2289.444,2021-06-26T14:45:00.000Z,2023-06-18T19:09:00.000Z,1118
CUST_011075,fortaleza,CE,3,971.37,323.79,2021-03-12T11:00:00.000Z,2022-08-02T22:17:00.000Z,1438
CUST_013289,aracaju,SE,5,5968.42,994.7366666666667,2021-03-20T01:44:00.000Z,2022-06-30T16:36:00.000Z,1471
CUST_000618,recife,PE,4,4140.26,591.4657142857143,2021-05-07T23:49:00.000Z,2022-12-14T08:23:00.000Z,1304
CUST_005700,porto alegre,RS,6,9045.59,1507.5983333333334,2021-03-18T04:09:00.000Z,2022-12-09T14:25:00.000Z,1309
CUST_010116,goiania,GO,3,5793.629999999999,1448.4074999999998,2021-03-21T22:26:00.000Z,2023-03-10T20:33:00.000Z,1218
CUST_012201,rio de janeiro,RJ,7,10182.18,1272.7725,2021-01-24T15:33:00.000Z,2022-12-15T17:25:00.000Z,1303
CUST_010389,recife,PE,4,3994.23,998.5575,2021-03-28T18:42:00.000Z,2023-05-18T02:47:00.000Z,1149
CUST_000534,campo grande,MS,4,5436.379999999999,1087.2759999999998,2022-04-13T09:42:00.000Z,2023-05-21T19:20:00.000Z,1146
CUST_009222,manaus,AM,5,9905.599999999999,1981.1199999999997,2021-08-10T05:31:00.000Z,2023-04-16T13:29:00.000Z,1181
CUST_003931,belem,PA,6,9299.5,1328.5,2021-02-06T01:33:00.000Z,2023-06-16T18:07:00.000Z,1120
CUST_007299,recife,PE,7,7332.77,814.7522222222223,2021-01-29T16:16:00.000Z,2023-03-28T05:12:00.000Z,1200
CUST_009416,maceio,AL,4,7984.76,1996.19,2022-09-09T01:23:00.000Z,2022-12-08T03:47:00.000Z,1310
CUST_011214,cuiaba,MT,5,8810.94,1468.49,2021-03-17T19:35:00.000Z,2022-07-31T07:19:00.000Z,1440
CUST_013995,cuiaba,MT,7,8332.150000000001,1190.3071428571432,2021-03-13T09:51:00.000Z,2022-10-22T19:29:00.000Z,1357
CUST_014573,porto alegre,RS,7,12477.76,1782.537142857143,2021-01-27T11:11:00.000Z,2023-03-03T04:39:00.000Z,1225
CUST_003598,teresina,PI,6,10340.740000000002,1477.2485714285717,2021-12-25T06:58:00.000Z,2023-02-26T12:05:00.000Z,1230
CUST_006373,teresina,PI,6,11131.009999999998,1590.1442857142854,2021-05-11T02:17:00.000Z,2023-05-10T21:18:00.000Z,1157
CUST_010109,fortaleza,CE,10,14843.599999999999,1349.4181818181817,2021-09-12T14:13:00.000Z,2023-06-20T06:25:00.000Z,1116
CUST_001442,florianopolis,SC,9,17712.13,1968.0144444444445,2021-04-24T21:20:00.000Z,2023-04-28T01:16:00.000Z,1169
CUST_002189,recife,PE,4,7782.380000000001,1556.476,2021-02-20T16:09:00.000Z,2022-06-04T01:37:00.000Z,1497
CUST_005022,cuiaba,MT,3,3850.7999999999997,1283.6,2021-05-09T12:01:00.000Z,2022-12-19T10:41:00.000Z,1299
CUST_007286,aracaju,SE,3,3210.74,642.1479999999999,2021-06-04T02:39:00.000Z,2023-04-09T13:47:00.000Z,1188
CUST_011653,florianopolis,SC,6,12764.66,2127.443333333333,2021-07-27T16:15:00.000Z,2022-10-22T16:30:00.000Z,1357
CUST_014414,porto alegre,RS,2,1989.06,663.02,2022-02-28T13:13:00.000Z,2023-01-28T17:11:00.000Z,1259
CUST_014893,porto velho,RO,5,5907.239999999999,984.5399999999998,2021-03-13T18:23:00.000Z,2022-09-21T10:27:00.000Z,1388
CUST_010731,porto alegre,RS,3,3183.2,1061.0666666666666,2021-02-05T15:08:00.000Z,2022-04-07T21:07:00.000Z,1555
CUST_001181,maceio,AL,1,1296.6599999999999,648.3299999999999,2023-01-10T06:59:00.000Z,2023-01-10T06:59:00.000Z,1277
CUST_002077,porto velho,RO,1,2340.57,2340.57,2023-02-06T21:04:00.000Z,2023-02-06T21:04:00.000Z,1250
CUST_011820,maceio,AL,5,8198.939999999999,1639.7879999999998,2021-01-23T07:50:00.000Z,2022-08-01T01:05:00.000Z,1439
CUST_012038,aracaju,SE,2,4502.299999999999,2251.1499999999996,2021-02-14T09:49:00.000Z,2022-10-20T11:44:00.000Z,1359
CUST_002606,rio de janeiro,RJ,4,5715.23,1428.8075,2021-07-31T08:09:00.000Z,2023-06-10T16:52:00.000Z,1126
CUST_005734,belo horizonte,MG,2,4089.13,2044.565,2021-02-24T08:51:00.000Z,2022-03-24T13:51:00.000Z,1569
CUST_006160,natal,RN,2,4548.15,2274.075,2022-12-22T13:13:00.000Z,2023-04-27T17:21:00.000Z,1170
CUST_014010,maceio,AL,5,7409.92,1058.56,2021-04-09T15:18:00.000Z,2023-05-31T17:42:00.000Z,1136
CUST_008855,maceio,AL,4,7663.949999999999,1532.7899999999997,2021-02-09T14:33:00.000Z,2023-05-26T23:05:00.000Z,1141
CUST_014452,campo grande,MS,4,4376.68,1094.17,2021-01-13T19:31:00.000Z,2022-08-23T13:32:00.000Z,1417
CUST_001407,rio de janeiro,RJ,4,5774.339999999999,1443.5849999999998,2021-09-05T15:05:00.000Z,2023-01-24T16:24:00.000Z,1263
CUST_006341,salvador,BA,5,9989.43,1664.905,2021-03-28T11:47:00.000Z,2023-03-17T07:22:00.000Z,1211
CUST_003432,florianopolis,SC,5,5396.78,1079.356,2021-09-03T23:31:00.000Z,2022-09-06T22:20:00.000Z,1403
CUST_006343,sao paulo,SP,6,10240.650000000001,1706.7750000000003,2021-03-15T06:51:00.000Z,2023-05-25T08:46:00.000Z,1142
CUST_007127,manaus,AM,3,4398.57,1466.1899999999998,2021-10-03T23:56:00.000Z,2022-07-10T10:54:00.000Z,1461
CUST_006833,cuiaba,MT,3,4755.4,1585.1333333333332,2022-02-03T01:03:00.000Z,2023-06-10T02:43:00.000Z,1126
CUST_009001,goiania,GO,4,6203.59,1550.8975,2021-04-10T03:32:00.000Z,2022-12-15T15:08:00.000Z,1303
CUST_009322,curitiba,PR,3,4256.17,1064.0425,2021-05-07T20:43:00.000Z,2021-08-28T01:56:00.000Z,1777
CUST_010371,campo grande,MS,4,5546.22,1386.555,2021-02-13T09:17:00.000Z,2022-02-23T16:34:00.000Z,1598
CUST_012829,belo horizonte,MG,4,7028.66,1757.165,2021-08-27T01:34:00.000Z,2023-06-12T11:31:00.000Z,1124
CUST_004047,belo horizonte,MG,4,8552.33,1710.466,2022-02-07T20:20:00.000Z,2023-05-11T02:41:00.000Z,1156
CUST_006546,joao pessoa,PB,5,6500.75,1300.15,2021-06-19T20:31:00.000Z,2023-04-30T13:06:00.000Z,1167
CUST_008695,curitiba,PR,9,6664.679999999999,740.52,2021-02-25T14:06:00.000Z,2023-05-11T21:20:00.000Z,1156
CUST_014993,sao paulo,SP,6,7248.59,906.07375,2021-01-15T14:40:00.000Z,2023-05-12T15:19:00.000Z,1155
CUST_001922,teresina,PI,7,12633.24,1403.6933333333334,2021-03-21T02:30:00.000Z,2022-10-07T21:06:00.000Z,1372
CUST_013978,belo horizonte,MG,8,13464.82,1496.091111111111,2021-01-22T18:48:00.000Z,2023-06-07T08:25:00.000Z,1129
CUST_003172,campo grande,MS,7,9424.48,1047.1644444444444,2021-02-25T08:30:00.000Z,2023-03-25T22:27:00.000Z,1203
CUST_005720,belo horizonte,MG,2,4389.51,1463.17,2021-09-12T09:50:00.000Z,2022-12-29T15:56:00.000Z,1289
CUST_011574,sao paulo,SP,2,2780.08,1390.04,2021-11-24T15:02:00.000Z,2022-05-09T03:35:00.000Z,1523
CUST_004326,cuiaba,MT,4,4332.09,866.418,2021-04-28T02:47:00.000Z,2023-05-02T19:34:00.000Z,1165
CUST_009188,cuiaba,MT,1,2384.37,2384.37,2021-11-11T18:41:00.000Z,2021-11-11T18:41:00.000Z,1702
CUST_001894,natal,RN,2,3603.75,1201.25,2022-02-01T10:52:00.000Z,2023-04-24T15:37:00.000Z,1173
CUST_003897,porto alegre,RS,1,1527.05,1527.05,2023-05-07T21:05:00.000Z,2023-05-07T21:05:00.000Z,1160
CUST_009651,belem,PA,1,1984.35,992.175,2021-06-28T22:38:00.000Z,2021-06-28T22:38:00.000Z,1838
CUST_010723,joao pessoa,PB,1,2309.77,1154.885,2021-02-05T04:14:00.000Z,2021-02-05T04:14:00.000Z,1981
CUST_012907,porto velho,RO,3,4684.790000000001,1171.1975000000002,2021-03-27T07:11:00.000Z,2023-05-27T14:02:00.000Z,1140
CUST_002316,natal,RN,1,1231.3,1231.3,2021-07-13T19:50:00.000Z,2021-07-13T19:50:00.000Z,1823
CUST_002662,porto velho,RO,3,4505.969999999999,1126.4924999999998,2021-09-07T01:35:00.000Z,2022-08-02T10:35:00.000Z,1438
CUST_010958,maceio,AL,3,3149.3,1049.7666666666667,2021-05-16T22:22:00.000Z,2022-04-01T17:15:00.000Z,1561
CUST_000308,teresina,PI,3,5909.51,1477.3775,2021-04-01T06:54:00.000Z,2022-12-16T13:50:00.000Z,1302
CUST_006043,aracaju,SE,4,6747.29,1124.5483333333334,2022-03-20T23:22:00.000Z,2023-06-15T19:58:00.000Z,1121
CUST_014609,rio de janeiro,RJ,3,4433.67,1477.89,2021-09-02T08:25:00.000Z,2023-01-05T18:07:00.000Z,1282
CUST_000232,rio de janeiro,RJ,3,2064.34,688.1133333333333,2021-01-21T00:04:00.000Z,2023-03-18T05:50:00.000Z,1210
CUST_002775,rio de janeiro,RJ,8,11476.99,1147.699,2021-06-21T05:24:00.000Z,2023-01-12T11:00:00.000Z,1275
CUST_005626,goiania,GO,2,2837.4100000000003,1418.7050000000002,2021-11-23T02:25:00.000Z,2022-08-09T21:00:00.000Z,1431
CUST_005822,belem,PA,2,5121.82,1707.2733333333333,2021-02-28T13:44:00.000Z,2023-01-16T12:54:00.000Z,1271
CUST_006940,porto alegre,RS,3,2710.3,677.575,2022-06-13T03:28:00.000Z,2023-06-02T18:49:00.000Z,1134
CUST_007000,manaus,AM,3,5606.9800000000005,1868.9933333333336,2021-01-22T11:30:00.000Z,2023-03-23T08:11:00.000Z,1205
CUST_009630,belem,PA,4,7032.57,1172.095,2021-03-14T15:12:00.000Z,2023-03-26T23:27:00.000Z,1202
CUST_014168,belem,PA,3,2990.67,996.89,2021-07-08T20:41:00.000Z,2023-04-16T18:28:00.000Z,1181
CUST_014533,goiania,GO,5,8074.3099999999995,1345.7183333333332,2021-03-05T04:54:00.000Z,2022-08-14T02:24:00.000Z,1426
CUST_009500,campo grande,MS,3,7218.570000000001,2406.19,2021-03-22T02:14:00.000Z,2021-09-13T15:58:00.000Z,1761
CUST_003992,manaus,AM,5,7011.04,1168.5066666666667,2021-09-04T20:48:00.000Z,2023-06-20T10:44:00.000Z,1116
CUST_008313,belo horizonte,MG,2,2662.19,1331.095,2022-07-19T00:05:00.000Z,2023-01-24T09:11:00.000Z,1263
CUST_013827,maceio,AL,2,2886.6,1443.3,2021-01-27T10:20:00.000Z,2021-02-09T19:37:00.000Z,1977
CUST_001699,belo horizonte,MG,6,8202.71,1171.8157142857142,2021-10-15T07:14:00.000Z,2023-05-02T02:29:00.000Z,1165
CUST_003296,joao pessoa,PB,7,12131.57,1516.44625,2021-03-01T04:38:00.000Z,2022-07-13T17:23:00.000Z,1458
CUST_000405,recife,PE,3,3360.63,560.105,2022-01-08T09:49:00.000Z,2022-04-09T19:34:00.000Z,1553
CUST_007711,porto velho,RO,3,3380.2999999999997,1126.7666666666667,2021-06-28T15:06:00.000Z,2023-02-23T13:08:00.000Z,1233
CUST_010923,fortaleza,CE,4,5462.31,1092.462,2021-07-12T19:15:00.000Z,2022-11-17T09:37:00.000Z,1331
CUST_011399,maceio,AL,3,3343.74,835.935,2021-05-06T18:29:00.000Z,2022-10-15T12:11:00.000Z,1364
CUST_008510,manaus,AM,4,6547.160000000001,1636.7900000000002,2021-01-01T02:13:00.000Z,2023-02-24T19:22:00.000Z,1232
CUST_014429,porto velho,RO,7,8865.78,1108.2225,2022-06-23T23:35:00.000Z,2023-06-09T00:28:00.000Z,1127
CUST_009203,belem,PA,4,6686.840000000001,1671.7100000000003,2022-02-06T02:30:00.000Z,2023-06-03T22:37:00.000Z,1133
CUST_014652,sao paulo,SP,7,13080.810000000001,1868.687142857143,2021-05-29T17:32:00.000Z,2023-06-02T22:08:00.000Z,1134
CUST_014685,florianopolis,SC,6,8067.26,1008.4075,2021-01-07T12:06:00.000Z,2023-01-15T11:29:00.000Z,1272
CUST_002863,belo horizonte,MG,4,5726.48,1431.62,2021-11-22T08:55:00.000Z,2023-05-29T05:48:00.000Z,1138
CUST_014815,cuiaba,MT,5,5500.959999999999,916.8266666666665,2022-03-30T17:46:00.000Z,2023-03-27T04:19:00.000Z,1201
CUST_003163,natal,RN,4,6756.389999999999,1689.0974999999999,2021-10-05T14:17:00.000Z,2023-06-14T12:25:00.000Z,1122
CUST_004314,curitiba,PR,4,5817.79,1454.4475,2022-01-06T10:25:00.000Z,2022-12-11T10:50:00.000Z,1307
CUST_005798,florianopolis,SC,5,7580.139999999999,1263.3566666666666,2021-05-04T02:25:00.000Z,2023-05-30T18:31:00.000Z,1137
CUST_014261,cuiaba,MT,8,6917.42,768.6022222222223,2021-03-20T23:18:00.000Z,2023-05-22T07:07:00.000Z,1145
CUST_014256,cuiaba,MT,7,14830.779999999999,2118.682857142857,2021-01-11T05:25:00.000Z,2022-11-02T00:04:00.000Z,1346
CUST_009357,salvador,BA,8,9403.11,1175.38875,2021-01-07T17:39:00.000Z,2023-06-04T02:20:00.000Z,1132
CUST_010938,campo grande,MS,1,2694.61,2694.61,2021-05-24T02:38:00.000Z,2021-05-24T02:38:00.000Z,1873
CUST_004017,manaus,AM,4,6202.87,1240.574,2021-01-28T19:46:00.000Z,2022-07-25T23:30:00.000Z,1446
CUST_006138,salvador,BA,4,2873.57,718.3925,2021-04-03T00:17:00.000Z,2022-12-25T23:31:00.000Z,1293
CUST_007850,recife,PE,1,447.41,447.41,2021-01-13T17:17:00.000Z,2021-01-13T17:17:00.000Z,2004
CUST_012729,joao pessoa,PB,2,4489.91,2244.955,2021-01-27T07:02:00.000Z,2022-03-27T01:04:00.000Z,1566
CUST_002537,recife,PE,3,4032.05,1008.0125,2021-06-07T08:40:00.000Z,2022-04-08T16:09:00.000Z,1554
CUST_011781,sao paulo,SP,5,12223.800000000001,2444.76,2021-03-04T07:24:00.000Z,2023-06-19T02:17:00.000Z,1117
CUST_003223,fortaleza,CE,2,2811.41,1405.705,2021-09-24T01:04:00.000Z,2022-06-07T03:34:00.000Z,1494
CUST_005854,recife,PE,1,1575.36,1575.36,2022-03-14T01:16:00.000Z,2022-03-14T01:16:00.000Z,1579
CUST_006389,belem,PA,1,946.51,473.255,2021-12-22T20:08:00.000Z,2021-12-22T20:08:00.000Z,1661
CUST_006459,belem,PA,3,2003.5700000000002,500.89250000000004,2021-06-01T15:40:00.000Z,2021-10-17T19:36:00.000Z,1727
CUST_010588,belo horizonte,MG,5,10833.31,1805.5516666666665,2021-08-17T00:43:00.000Z,2023-03-20T09:23:00.000Z,1208
CUST_004712,porto velho,RO,2,4743.91,1581.3033333333333,2021-04-14T06:42:00.000Z,2022-10-16T03:08:00.000Z,1363
CUST_006488,manaus,AM,5,7482.6900000000005,1247.115,2021-02-22T07:00:00.000Z,2022-11-06T07:51:00.000Z,1342
CUST_008564,belo horizonte,MG,3,5955.969999999999,1985.323333333333,2021-10-06T14:54:00.000Z,2022-07-19T09:20:00.000Z,1452
CUST_008742,salvador,BA,3,4545.42,1515.14,2021-08-24T13:30:00.000Z,2022-07-29T04:46:00.000Z,1442
CUST_011513,fortaleza,CE,2,3246.33,1623.165,2021-06-21T23:08:00.000Z,2022-05-16T03:52:00.000Z,1516
CUST_014771,fortaleza,CE,3,6137.0,2045.6666666666667,2021-12-04T12:57:00.000Z,2023-06-15T08:16:00.000Z,1121
CUST_008316,cuiaba,MT,2,4035.55,2017.775,2022-07-16T22:01:00.000Z,2022-11-23T20:34:00.000Z,1325
CUST_009327,aracaju,SE,2,3068.54,1534.27,2021-08-03T21:18:00.000Z,2022-06-28T07:07:00.000Z,1473
CUST_013080,curitiba,PR,2,1280.12,426.70666666666665,2021-09-27T06:13:00.000Z,2023-04-08T16:39:00.000Z,1189
CUST_006745,florianopolis,SC,5,5940.860000000001,848.6942857142858,2021-02-10T01:22:00.000Z,2023-03-10T15:17:00.000Z,1218
CUST_010540,florianopolis,SC,6,13069.64,2178.273333333333,2022-03-21T15:37:00.000Z,2023-05-31T16:08:00.000Z,1136
CUST_013696,goiania,GO,4,7769.85,1553.97,2021-06-30T07:44:00.000Z,2023-06-15T16:44:00.000Z,1121
CUST_000437,porto velho,RO,4,4608.84,921.768,2021-03-14T12:03:00.000Z,2023-06-11T13:43:00.000Z,1125
CUST_004828,recife,PE,3,7133.209999999999,1783.3024999999998,2021-08-11T04:57:00.000Z,2022-07-29T05:22:00.000Z,1442
CUST_007791,belem,PA,2,3971.59,1985.795,2022-06-26T09:14:00.000Z,2022-09-01T18:07:00.000Z,1408
CUST_012478,manaus,AM,5,3648.89,729.778,2021-02-20T20:08:00.000Z,2023-05-22T12:51:00.000Z,1145
CUST_000161,cuiaba,MT,5,6693.040000000001,1338.6080000000002,2022-01-02T07:55:00.000Z,2023-04-20T02:27:00.000Z,1177
CUST_000742,natal,RN,4,8045.08,2011.27,2021-03-02T10:44:00.000Z,2022-11-15T02:58:00.000Z,1333
CUST_001011,curitiba,PR,3,7075.52,2358.5066666666667,2021-12-03T14:30:00.000Z,2023-05-09T23:43:00.000Z,1158
CUST_004152,manaus,AM,3,2930.72,732.68,2021-03-06T12:12:00.000Z,2023-03-10T01:11:00.000Z,1218
CUST_009000,belo horizonte,MG,3,4424.9400000000005,1106.2350000000001,2021-05-02T13:15:00.000Z,2022-10-05T22:54:00.000Z,1374
CUST_000062,curitiba,PR,3,3222.08,1074.0266666666666,2021-06-17T09:36:00.000Z,2023-05-15T20:00:00.000Z,1152
CUST_006374,fortaleza,CE,5,6805.79,972.2557142857142,2021-02-13T18:41:00.000Z,2022-05-05T23:56:00.000Z,1527
CUST_006164,campo grande,MS,4,7246.2,1449.24,2021-01-26T19:41:00.000Z,2023-06-19T01:10:00.000Z,1117
CUST_008088,porto velho,RO,3,4022.59,1340.8633333333335,2021-08-07T23:09:00.000Z,2023-01-27T22:22:00.000Z,1260
CUST_008217,porto velho,RO,4,7183.98,1795.995,2022-03-20T03:57:00.000Z,2023-06-20T18:50:00.000Z,1116
CUST_011408,salvador,BA,5,6381.92,911.7028571428572,2021-07-03T12:44:00.000Z,2023-03-31T20:35:00.000Z,1197
CUST_013167,sao paulo,SP,6,5278.240000000001,754.0342857142858,2021-05-02T09:04:00.000Z,2022-12-08T13:18:00.000Z,1310
CUST_013343,curitiba,PR,4,7036.75,1407.35,2021-04-22T06:38:00.000Z,2022-05-30T05:39:00.000Z,1502
CUST_007119,fortaleza,CE,3,6366.970000000001,2122.3233333333337,2021-03-13T11:47:00.000Z,2021-12-31T19:29:00.000Z,1652
CUST_009776,porto velho,RO,9,13513.87,1351.3870000000002,2021-06-16T21:18:00.000Z,2023-03-14T06:11:00.000Z,1214
CUST_012986,fortaleza,CE,5,8758.35,1751.67,2021-03-17T02:05:00.000Z,2022-12-01T11:14:00.000Z,1317
CUST_003288,aracaju,SE,4,8278.630000000001,2069.6575000000003,2021-06-08T18:55:00.000Z,2023-01-31T08:42:00.000Z,1256
CUST_000750,cuiaba,MT,4,7323.59,1464.718,2021-10-16T11:47:00.000Z,2022-08-02T04:47:00.000Z,1438
CUST_006133,curitiba,PR,6,9813.22,1635.5366666666666,2021-01-21T10:26:00.000Z,2023-05-08T21:14:00.000Z,1159
CUST_007231,goiania,GO,4,7793.4,1558.6799999999998,2021-05-03T17:12:00.000Z,2022-12-03T00:52:00.000Z,1315
CUST_014041,goiania,GO,3,4683.460000000001,1561.1533333333336,2021-09-02T14:30:00.000Z,2022-04-13T02:52:00.000Z,1549
CUST_008601,campo grande,MS,5,6642.17,948.8814285714286,2021-02-17T23:39:00.000Z,2023-01-16T01:40:00.000Z,1271
CUST_009866,florianopolis,SC,1,2993.05,2993.05,2022-02-15T08:50:00.000Z,2022-02-15T08:50:00.000Z,1606
CUST_011578,belo horizonte,MG,5,10504.65,1500.6642857142856,2021-01-08T17:39:00.000Z,2023-06-11T15:18:00.000Z,1125
CUST_012932,porto velho,RO,3,3735.51,933.8775,2021-02-20T14:11:00.000Z,2023-04-17T22:13:00.000Z,1180
CUST_002526,aracaju,SE,6,11400.11,1628.587142857143,2021-03-01T13:36:00.000Z,2023-04-14T13:41:00.000Z,1183
CUST_005544,sao paulo,SP,2,1990.96,663.6533333333333,2021-07-19T18:08:00.000Z,2022-11-14T15:08:00.000Z,1334
CUST_011546,belem,PA,1,2575.49,2575.49,2021-12-27T17:29:00.000Z,2021-12-27T17:29:00.000Z,1656
CUST_012373,teresina,PI,6,7969.61,1138.5157142857142,2021-04-01T14:51:00.000Z,2023-01-08T04:34:00.000Z,1279
CUST_001295,rio de janeiro,RJ,2,2737.35,1368.675,2022-06-25T08:54:00.000Z,2023-05-22T20:05:00.000Z,1145
CUST_003745,rio de janeiro,RJ,4,4651.49,1162.8725,2021-05-13T17:08:00.000Z,2023-04-27T05:14:00.000Z,1170
CUST_006016,manaus,AM,3,3837.87,959.4675,2021-05-02T05:59:00.000Z,2022-08-10T22:30:00.000Z,1430
CUST_013008,campo grande,MS,2,3252.0299999999997,1626.0149999999999,2021-09-07T20:25:00.000Z,2021-12-15T11:03:00.000Z,1668
CUST_014165,manaus,AM,2,1985.17,992.585,2021-06-25T09:10:00.000Z,2022-11-27T07:47:00.000Z,1321
CUST_002738,maceio,AL,1,1170.34,1170.34,2022-11-18T13:22:00.000Z,2022-11-18T13:22:00.000Z,1330
CUST_009870,porto velho,RO,4,8584.99,1716.998,2021-10-08T19:12:00.000Z,2022-12-09T19:21:00.000Z,1309
CUST_012825,porto alegre,RS,5,9134.98,1826.9959999999999,2021-02-05T13:17:00.000Z,2023-02-15T15:30:00.000Z,1241
CUST_004220,curitiba,PR,3,1967.8700000000001,491.96750000000003,2021-09-10T02:45:00.000Z,2023-03-23T19:43:00.000Z,1205
CUST_010451,porto alegre,RS,4,8251.880000000001,2062.9700000000003,2021-03-08T05:49:00.000Z,2023-04-30T15:14:00.000Z,1167
CUST_011858,fortaleza,CE,2,2986.01,1493.005,2021-08-30T00:42:00.000Z,2021-11-04T04:07:00.000Z,1709
CUST_013648,fortaleza,CE,2,3261.75,1630.875,2022-04-26T01:45:00.000Z,2022-09-12T15:07:00.000Z,1397
CUST_007624,campo grande,MS,4,5298.959999999999,1324.7399999999998,2021-01-29T21:11:00.000Z,2023-05-05T08:49:00.000Z,1162
CUST_008565,natal,RN,2,4573.4,2286.7,2021-06-23T09:47:00.000Z,2021-07-31T21:40:00.000Z,1805
CUST_001383,fortaleza,CE,4,6424.18,1606.045,2021-09-04T00:56:00.000Z,2022-11-16T15:10:00.000Z,1332
CUST_009267,campo grande,MS,2,962.4000000000001,481.20000000000005,2021-10-25T17:46:00.000Z,2022-04-08T02:26:00.000Z,1554
CUST_001747,rio de janeiro,RJ,5,11726.230000000001,2345.246,2021-10-09T08:33:00.000Z,2022-08-21T06:19:00.000Z,1419
CUST_002342,manaus,AM,2,1660.31,830.155,2022-04-06T08:30:00.000Z,2022-08-16T06:55:00.000Z,1424
CUST_006730,salvador,BA,2,4611.18,2305.59,2022-03-10T08:01:00.000Z,2022-06-03T09:24:00.000Z,1498
CUST_007169,curitiba,PR,3,3372.14,843.035,2021-09-18T15:27:00.000Z,2023-04-11T02:56:00.000Z,1186
CUST_010573,maceio,AL,4,3723.58,744.716,2021-04-09T09:51:00.000Z,2022-10-18T05:36:00.000Z,1361
CUST_011507,maceio,AL,4,2074.78,414.956,2021-05-07T15:01:00.000Z,2023-04-17T00:19:00.000Z,1180
CUST_001714,joao pessoa,PB,3,1838.1200000000001,459.53000000000003,2022-01-22T02:43:00.000Z,2022-12-21T03:33:00.000Z,1297
CUST_012416,sao paulo,SP,4,7969.21,1992.3025,2021-07-18T13:40:00.000Z,2023-03-12T15:57:00.000Z,1216
CUST_008311,campo grande,MS,7,6565.87,820.73375,2021-03-06T21:10:00.000Z,2022-04-24T16:56:00.000Z,1538
CUST_005600,natal,RN,3,3280.52,1093.5066666666667,2021-01-19T06:14:00.000Z,2023-05-04T10:18:00.000Z,1163
CUST_008354,fortaleza,CE,6,11376.300000000001,1625.1857142857145,2021-02-10T23:16:00.000Z,2023-02-11T13:56:00.000Z,1245
CUST_005535,cuiaba,MT,4,7392.120000000001,1478.4240000000002,2021-06-12T23:10:00.000Z,2023-04-26T11:00:00.000Z,1171
CUST_004794,campo grande,MS,6,8072.5199999999995,1153.2171428571428,2021-01-27T03:35:00.000Z,2023-04-22T19:08:00.000Z,1175
CUST_014102,cuiaba,MT,4,4507.21,1126.8025,2021-01-07T09:10:00.000Z,2022-05-17T18:23:00.000Z,1515
CUST_009032,teresina,PI,4,4941.629999999999,1235.4074999999998,2021-12-01T05:20:00.000Z,2023-05-31T08:57:00.000Z,1136
CUST_012425,goiania,GO,6,9387.8,1173.475,2021-01-09T02:46:00.000Z,2023-04-10T19:22:00.000Z,1187
CUST_012535,fortaleza,CE,4,4528.639999999999,1132.1599999999999,2021-09-26T23:31:00.000Z,2023-06-20T14:45:00.000Z,1116
CUST_005248,natal,RN,5,6609.24,1101.54,2021-03-29T04:57:00.000Z,2023-03-03T12:53:00.000Z,1225
CUST_001444,curitiba,PR,5,5847.97,974.6616666666667,2021-08-26T13:14:00.000Z,2023-06-03T22:26:00.000Z,1133
CUST_001087,manaus,AM,7,13042.68,1630.335,2021-08-22T11:19:00.000Z,2023-03-26T12:16:00.000Z,1202
CUST_003036,belem,PA,9,14102.379999999997,1282.0345454545452,2021-06-20T19:02:00.000Z,2023-06-19T13:55:00.000Z,1117
CUST_013012,porto alegre,RS,3,4146.56,1382.1866666666667,2021-01-14T06:13:00.000Z,2021-10-25T11:34:00.000Z,1719
CUST_014420,belo horizonte,MG,1,2327.32,2327.32,2021-09-06T13:42:00.000Z,2021-09-06T13:42:00.000Z,1768
CUST_014505,teresina,PI,5,8668.54,1733.708,2021-03-09T17:51:00.000Z,2023-05-09T16:42:00.000Z,1158
CUST_004539,manaus,AM,7,4459.5599999999995,637.0799999999999,2021-01-13T09:05:00.000Z,2022-12-10T10:22:00.000Z,1308
CUST_006266,salvador,BA,4,6193.330000000001,1238.6660000000002,2021-12-23T23:54:00.000Z,2023-06-14T09:04:00.000Z,1122
CUST_006324,rio de janeiro,RJ,3,864.29,288.09666666666664,2021-03-12T07:14:00.000Z,2022-02-26T02:15:00.000Z,1595
CUST_010732,teresina,PI,3,6679.8099999999995,2226.603333333333,2021-05-08T06:40:00.000Z,2023-06-19T01:09:00.000Z,1117
CUST_013751,belem,PA,3,4220.83,1406.9433333333334,2021-03-25T17:25:00.000Z,2022-04-19T18:25:00.000Z,1543
CUST_009725,teresina,PI,4,5149.18,1287.295,2021-02-12T18:30:00.000Z,2022-09-30T10:57:00.000Z,1379
CUST_004625,goiania,GO,5,7997.779999999999,1332.9633333333331,2021-02-06T14:33:00.000Z,2022-10-02T10:37:00.000Z,1377
